player_id,player_name,match_id,date,round,is_home,position,opponent_team_id,team_id,last_total_points,last_minutes,avg_total_points_last_3,avg_total_points_last_5,avg_total_points_last_38,ema_points_span_3,ema_points_span_5,starts_last_5,xFP_weighted,avg_minutes_last_3,avg_goals_last_5,avg_assists_last_5,avg_rating_last_5,form_vs_season,opp_pos_avg_points_allowed,total_points
1142679,Wilson Odobert,12436902,2024-08-24 16:00:00,2,1,F,48,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,2.0
847151,Edson Álvarez,12436892,2024-08-24 16:00:00,2,0,M,7,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,1.0
803678,George Edmundson,12436898,2024-08-24 16:00:00,2,0,D,17,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,1.0
190877,Kenny Tete,12436894,2024-08-24 16:00:00,2,1,D,31,43,8.0,90.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,90.0,0.0,0.0,7.0,0.0,8.75,8.0
856669,Jack Taylor,12436898,2024-08-24 16:00:00,2,0,M,17,32,1.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,0.0,0.0,6.5,0.0,2.5555555555555554,2.0
1010010,Ali Al-Hamadi,12436898,2024-08-24 16:00:00,2,0,F,17,32,2.0,17.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,17.0,0.0,0.0,6.6,0.0,1.0,0.0
96531,Alphonse Aréola,12436892,2024-08-24 16:00:00,2,0,G,7,37,8.0,90.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,90.0,0.0,0.0,6.8,0.0,13.0,8.0
848276,Jean-Philippe Mateta,12436892,2024-08-24 16:00:00,2,1,F,37,7,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,0.0,6.3,0.0,3.5,3.0
844842,Yves Bissouma,12436902,2024-08-24 16:00:00,2,1,M,48,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0
845286,Ismaïla Sarr,12436892,2024-08-24 16:00:00,2,1,F,37,7,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,0.0,6.5,0.0,3.4285714285714284,2.0
823085,Kyle Walker-Peters,12436900,2024-08-24 16:00:00,2,1,M,14,45,4.0,81.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,81.0,0.0,0.0,7.0,0.0,2.5,4.0
173827,Jamie Vardy,12436894,2024-08-24 16:00:00,2,0,F,43,31,8.0,79.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,79.0,1.0,0.0,7.1,0.0,4.25,0.0
800417,Ola Aina,12436900,2024-08-24 16:00:00,2,0,D,45,14,1.0,54.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.0,0.0,0.0,6.8,0.0,5.857142857142857,11.0
988275,Tyrick Mitchell,12436892,2024-08-24 16:00:00,2,1,M,37,7,3.0,90.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,90.0,0.0,0.0,6.4,0.0,6.285714285714286,5.0
859901,Oliver Skipp,12436894,2024-08-24 16:00:00,2,0,M,43,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0
818073,Joe Aribo,12436900,2024-08-24 16:00:00,2,1,M,14,45,5.0,70.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,70.0,0.0,0.0,7.5,0.0,2.6666666666666665,2.0
1199282,Murillo,12436900,2024-08-24 16:00:00,2,0,D,45,14,7.0,90.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,90.0,0.0,0.0,6.9,0.0,6.5,7.0
45502,Alex McCarthy,12436900,2024-08-24 16:00:00,2,1,G,14,45,7.0,90.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,90.0,0.0,0.0,6.2,0.0,12.0,10.0
817979,Axel Tuanzebe,12436898,2024-08-24 16:00:00,2,0,D,17,32,6.0,74.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,74.0,0.0,0.0,6.5,0.0,5.833333333333333,7.0
286085,Jan Bednarek,12436900,2024-08-24 16:00:00,2,1,D,14,45,10.0,81.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,81.0,0.0,0.0,7.2,0.0,5.428571428571429,9.0
189061,Jack Grealish,12436898,2024-08-24 16:00:00,2,1,M,32,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.857142857142857,1.0
979232,Anthony Elanga,12436900,2024-08-24 16:00:00,2,0,M,45,14,3.0,54.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,54.0,0.0,0.0,7.1,0.0,6.0,4.0
1011895,Jota Silva,12436900,2024-08-24 16:00:00,2,0,F,45,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,1.0
799041,Tomáš Souček,12436892,2024-08-24 16:00:00,2,0,M,7,37,7.0,90.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,90.0,0.0,0.0,7.1,0.0,2.625,10.0
843754,Ibrahim Sangaré,12436900,2024-08-24 16:00:00,2,0,M,45,14,5.0,90.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,90.0,0.0,0.0,7.1,0.0,5.777777777777778,4.0
1174472,Tyler Dibling,12436900,2024-08-24 16:00:00,2,1,M,14,45,3.0,20.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,20.0,0.0,0.0,6.8,0.0,2.6,3.0
110846,Michael Keane,12436902,2024-08-24 16:00:00,2,0,D,33,48,8.0,90.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,90.0,0.0,0.0,6.8,0.0,7.25,9.0
132645,Niclas Füllkrug,12436892,2024-08-24 16:00:00,2,0,F,7,37,1.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,0.0,0.0,6.5,0.0,6.25,2.0
383560,Manuel Akanji,12436898,2024-08-24 16:00:00,2,1,D,32,17,9.0,90.0,9.0,9.0,9.0,9.0,9.0,1.0,9.0,90.0,0.0,0.0,7.2,0.0,4.857142857142857,10.0
914412,Ben Johnson,12436898,2024-08-24 16:00:00,2,0,D,17,32,1.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,0.0,0.0,6.4,0.0,6.0,9.0
914309,Iliman Ndiaye,12436902,2024-08-24 16:00:00,2,0,F,33,48,2.0,27.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,27.0,0.0,0.0,6.5,0.0,3.0,-1.0
545780,Harry Winks,12436894,2024-08-24 16:00:00,2,0,M,43,31,4.0,90.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,90.0,0.0,0.0,7.0,0.0,3.142857142857143,4.0
945217,Jean-Clair Todibo,12436892,2024-08-24 16:00:00,2,0,D,7,37,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,0.0,6.5,0.0,5.571428571428571,1.0
43443,Aaron Cresswell,12436892,2024-08-24 16:00:00,2,0,D,7,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
139310,Willy Boly,12436900,2024-08-24 16:00:00,2,0,D,45,14,9.0,90.0,9.0,9.0,9.0,9.0,9.0,1.0,9.0,90.0,0.0,0.0,7.2,0.0,6.555555555555555,1.0
945798,Djed Spence,12436902,2024-08-24 16:00:00,2,1,D,48,33,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,6.5,0.0,9.125,1.0
913654,Pedro Porro,12436902,2024-08-24 16:00:00,2,1,D,48,33,16.0,89.0,16.0,16.0,16.0,16.0,16.0,1.0,16.0,89.0,1.0,0.0,7.8,0.0,8.222222222222221,8.0
945122,Matheus Nunes,12436898,2024-08-24 16:00:00,2,1,M,32,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375,1.0
1085950,Tim Iroegbunam,12436902,2024-08-24 16:00:00,2,0,M,33,48,5.0,90.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,90.0,0.0,0.0,6.8,0.0,3.5,0.0
552884,Jarrod Bowen,12436892,2024-08-24 16:00:00,2,0,M,7,37,1.0,73.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.0,0.0,0.0,6.3,0.0,3.4444444444444446,9.0
553606,Guglielmo Vicario,12436902,2024-08-24 16:00:00,2,1,G,48,33,10.0,90.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,90.0,0.0,0.0,7.2,0.0,10.0,8.0
905347,Yukinari Sugawara,12436900,2024-08-24 16:00:00,2,1,M,14,45,3.0,45.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,45.0,0.0,0.0,7.0,0.0,2.6363636363636362,5.0
1085180,Brennan Johnson,12436902,2024-08-24 16:00:00,2,1,F,48,33,5.0,78.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,78.0,0.0,0.0,7.4,0.0,5.25,2.0
70996,Kevin De Bruyne,12436898,2024-08-24 16:00:00,2,1,M,32,17,6.0,90.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,90.0,0.0,0.0,7.4,0.0,4.0,15.0
905163,Mohammed Kudus,12436892,2024-08-24 16:00:00,2,0,M,7,37,6.0,90.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,90.0,0.0,0.0,7.0,0.0,4.0,5.0
145188,James Tarkowski,12436902,2024-08-24 16:00:00,2,0,D,33,48,7.0,90.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,90.0,0.0,0.0,6.8,0.0,7.6,7.0
331209,Bernardo Silva,12436898,2024-08-24 16:00:00,2,1,M,32,17,8.0,90.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,90.0,0.0,0.0,7.5,0.0,5.1,2.0
894474,Max Kilman,12436892,2024-08-24 16:00:00,2,0,D,7,37,8.0,90.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,90.0,0.0,0.0,7.0,0.0,4.555555555555555,16.0
893478,Luke Woolfenden,12436898,2024-08-24 16:00:00,2,0,D,17,32,10.0,90.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,90.0,0.0,0.0,7.0,0.0,6.375,6.0
1415001,Roman Dixon,12436902,2024-08-24 16:00:00,2,0,D,33,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,6.0
1065214,Samuel Edozie,12436900,2024-08-24 16:00:00,2,1,M,14,45,2.0,45.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,45.0,0.0,0.0,6.9,0.0,2.8333333333333335,1.0
372344,Dominic Calvert-Lewin,12436902,2024-08-24 16:00:00,2,0,F,33,48,1.0,76.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.0,0.0,0.0,6.7,0.0,2.0,3.0
138530,Jordan Pickford,12436902,2024-08-24 16:00:00,2,0,G,33,48,10.0,90.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,90.0,0.0,0.0,7.0,0.0,9.0,7.0
356398,James Maddison,12436902,2024-08-24 16:00:00,2,1,M,48,33,9.0,79.0,9.0,9.0,9.0,9.0,9.0,1.0,9.0,79.0,0.0,0.0,7.8,0.0,3.5833333333333335,7.0
931844,Chris Richards,12436892,2024-08-24 16:00:00,2,1,D,37,7,6.0,84.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,84.0,0.0,0.0,6.5,0.0,5.666666666666667,5.0
355528,Harry Wilson,12436894,2024-08-24 16:00:00,2,1,M,31,43,2.0,12.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,0.0,0.0,6.6,0.0,5.444444444444445,1.0
47772,Michail Antonio,12436892,2024-08-24 16:00:00,2,0,F,7,37,2.0,73.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,73.0,0.0,0.0,6.6,0.0,5.4,1.0
359664,Taiwo Awoniyi,12436900,2024-08-24 16:00:00,2,0,F,45,14,1.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,0.0,0.0,6.9,0.0,3.5,1.0
928124,Dejan Kulusevski,12436902,2024-08-24 16:00:00,2,1,M,48,33,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,6.7,0.0,3.8461538461538463,9.0
927356,Neco Williams,12436900,2024-08-24 16:00:00,2,0,D,45,14,10.0,90.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,90.0,0.0,0.0,7.3,0.0,6.0,8.0
354782,Sammie Szmodics,12436898,2024-08-24 16:00:00,2,0,F,17,32,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,6.6,0.0,0.8,6.0
361352,Adam Armstrong,12436900,2024-08-24 16:00:00,2,1,F,14,45,3.0,90.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,90.0,0.0,0.0,6.7,0.0,2.2,1.0
136710,Mateo Kovačić,12436898,2024-08-24 16:00:00,2,1,M,32,17,10.0,90.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,90.0,1.0,0.0,7.5,0.0,4.818181818181818,5.0
1090963,Omari Hutchinson,12436898,2024-08-24 16:00:00,2,0,M,17,32,4.0,90.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,90.0,0.0,0.0,6.8,0.0,2.5,1.0
361696,Wout Faes,12436894,2024-08-24 16:00:00,2,0,D,43,31,7.0,90.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,90.0,0.0,0.0,6.7,0.0,6.857142857142857,15.0
138024,Vladimír Coufal,12436892,2024-08-24 16:00:00,2,0,D,7,37,6.0,85.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,85.0,0.0,0.0,6.6,0.0,5.7,7.0
50480,Chris Wood,12436900,2024-08-24 16:00:00,2,0,F,45,14,8.0,72.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,72.0,1.0,0.0,7.2,0.0,3.0,2.0
935543,Dwight McNeil,12436902,2024-08-24 16:00:00,2,0,M,33,48,2.0,90.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,90.0,0.0,0.0,6.5,0.0,3.1818181818181817,7.0
365802,Harrison Reed,12436894,2024-08-24 16:00:00,2,1,M,31,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
134361,Jack Stephens,12436900,2024-08-24 16:00:00,2,1,D,14,45,7.0,90.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,90.0,0.0,0.0,6.9,0.0,5.875,7.0
352770,Alex Iwobi,12436894,2024-08-24 16:00:00,2,1,M,31,43,3.0,90.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,90.0,0.0,0.0,6.5,0.0,4.636363636363637,8.0
1092409,Victor Kristiansen,12436894,2024-08-24 16:00:00,2,0,D,43,31,6.0,90.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,90.0,0.0,0.0,6.9,0.0,7.875,7.0
368146,Marcus Harness,12436898,2024-08-24 16:00:00,2,0,M,17,32,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,6.3,0.0,2.3636363636363638,1.0
1627560,Harrison Armstrong,12436902,2024-08-24 16:00:00,2,0,M,33,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0
371222,Saša Lukić,12436894,2024-08-24 16:00:00,2,1,M,31,43,3.0,89.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,89.0,0.0,0.0,6.9,0.0,4.916666666666667,3.0
934386,Jérémy Doku,12436898,2024-08-24 16:00:00,2,1,F,32,17,6.0,90.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,90.0,0.0,0.0,7.9,0.0,8.666666666666666,5.0
1103589,Abdul Fatawu Issahaku,12436894,2024-08-24 16:00:00,2,0,M,43,31,12.0,90.0,12.0,12.0,12.0,12.0,12.0,1.0,12.0,90.0,0.0,0.0,7.8,0.0,3.25,6.0
947929,Jesper Lindstrøm,12436902,2024-08-24 16:00:00,2,0,M,33,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3076923076923075,0.0
318941,Rúben Dias,12436898,2024-08-24 16:00:00,2,1,D,32,17,9.0,90.0,9.0,9.0,9.0,9.0,9.0,1.0,9.0,90.0,0.0,0.0,7.2,0.0,5.5,10.0
609752,Guido Rodríguez,12436892,2024-08-24 16:00:00,2,0,M,7,37,4.0,85.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,85.0,0.0,0.0,6.8,0.0,4.090909090909091,4.0
151499,Bobby Decordova-Reid,12436894,2024-08-24 16:00:00,2,0,M,43,31,0.0,86.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86.0,0.0,0.0,6.0,0.0,3.5555555555555554,2.0
1117025,Facundo Buonanotte,12436894,2024-08-24 16:00:00,2,0,M,43,31,5.0,79.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,79.0,0.0,0.0,7.0,0.0,3.4,7.0
963493,Leif Davis,12436898,2024-08-24 16:00:00,2,0,D,17,32,7.0,90.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,90.0,0.0,0.0,6.6,0.0,6.333333333333333,4.0
879810,Flynn Downes,12436900,2024-08-24 16:00:00,2,1,M,14,45,5.0,90.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,90.0,0.0,0.0,7.2,0.0,2.6923076923076925,3.0
964994,Joško Gvardiol,12436898,2024-08-24 16:00:00,2,1,D,32,17,10.0,90.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,90.0,0.0,0.0,7.6,0.0,6.0,10.0
148710,Jeffrey Schlupp,12436892,2024-08-24 16:00:00,2,1,M,37,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.125,1.0
784625,Conor Chaplin,12436898,2024-08-24 16:00:00,2,0,M,17,32,2.0,65.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,65.0,0.0,0.0,6.8,0.0,2.25,1.0
1136731,Rico Lewis,12436898,2024-08-24 16:00:00,2,1,M,32,17,2.0,90.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,90.0,0.0,0.0,6.6,0.0,4.833333333333333,5.0
877994,Marc Guéhi,12436892,2024-08-24 16:00:00,2,1,D,37,7,10.0,90.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,90.0,0.0,0.0,6.9,0.0,5.571428571428571,8.0
152077,John Stones,12436898,2024-08-24 16:00:00,2,1,D,32,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,2.0
155997,Emerson Palmieri,12436892,2024-08-24 16:00:00,2,0,D,7,37,7.0,90.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,90.0,0.0,0.0,6.5,0.0,5.818181818181818,8.0
970435,Will Smallbone,12436900,2024-08-24 16:00:00,2,1,M,14,45,5.0,90.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,90.0,0.0,0.0,7.2,0.0,2.7142857142857144,1.0
871765,Nicolás Domínguez,12436900,2024-08-24 16:00:00,2,0,M,45,14,2.0,36.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,36.0,0.0,0.0,6.7,0.0,5.6,1.0
111505,Heung-min Son,12436902,2024-08-24 16:00:00,2,1,F,48,33,5.0,89.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,89.0,0.0,0.0,7.3,0.0,4.6,12.0
787885,Wilfred Ndidi,12436894,2024-08-24 16:00:00,2,0,M,43,31,6.0,90.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,90.0,0.0,0.0,7.5,0.0,3.727272727272727,5.0
82566,Tom Cairney,12436894,2024-08-24 16:00:00,2,1,M,31,43,1.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,0.0,0.0,6.7,0.0,4.769230769230769,1.0
870360,Daniel Muñoz,12436892,2024-08-24 16:00:00,2,1,M,37,7,3.0,90.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,90.0,0.0,0.0,6.9,0.0,5.555555555555555,4.0
876643,Vitaliy Mykolenko,12436902,2024-08-24 16:00:00,2,0,D,33,48,5.0,90.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,90.0,0.0,0.0,6.0,0.0,7.285714285714286,8.0
78152,Matz Sels,12436900,2024-08-24 16:00:00,2,0,G,45,14,7.0,90.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,90.0,0.0,0.0,7.3,0.0,8.0,7.0
254491,Ederson,12436898,2024-08-24 16:00:00,2,1,G,32,17,8.0,90.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,90.0,0.0,0.0,7.3,0.0,7.0,6.0
1046795,Savinho,12436898,2024-08-24 16:00:00,2,1,F,32,17,5.0,45.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,45.0,0.0,0.0,7.4,0.0,7.75,11.0
1065134,Kasey McAteer,12436894,2024-08-24 16:00:00,2,0,M,43,31,3.0,14.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,14.0,0.0,0.0,7.0,0.0,3.8333333333333335,0.0
355796,Jefferson Lerma,12436892,2024-08-24 16:00:00,2,1,M,37,7,2.0,16.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,16.0,0.0,0.0,7.1,0.0,5.4,3.0
1064218,Chadi Riad,12436892,2024-08-24 16:00:00,2,1,D,37,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.875,6.0
605338,Stephy Mavididi,12436894,2024-08-24 16:00:00,2,0,F,43,31,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,0.0,6.6,0.0,3.4,1.0
120538,Jannik Vestergaard,12436894,2024-08-24 16:00:00,2,0,D,43,31,7.0,90.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,90.0,0.0,0.0,6.7,0.0,7.777777777777778,8.0
888971,Arijanet Murić,12436898,2024-08-24 16:00:00,2,0,G,17,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0
869792,Gabriel Magalhães,12436886,2024-08-24 18:30:00,2,0,D,40,42,8.0,90.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,90.0,0.0,0.0,7.2,0.0,6.2,9.0
974577,Jhon Durán,12436886,2024-08-24 18:30:00,2,1,F,42,40,7.0,28.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,28.0,1.0,0.0,7.2,0.0,1.6666666666666667,0.0
923973,Amadou Onana,12436886,2024-08-24 18:30:00,2,1,M,42,40,10.0,90.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,90.0,1.0,0.0,7.7,0.0,2.5714285714285716,3.0
957602,Riccardo Calafiori,12436886,2024-08-24 18:30:00,2,0,D,40,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,1.0
250223,John McGinn,12436886,2024-08-24 18:30:00,2,1,M,42,40,4.0,62.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,62.0,0.0,0.0,6.8,0.0,2.625,4.0
836705,Kai Havertz,12436886,2024-08-24 18:30:00,2,0,F,40,42,14.0,90.0,14.0,14.0,14.0,14.0,14.0,1.0,14.0,90.0,1.0,0.0,8.3,0.0,1.25,1.0
316148,Thomas Partey,12436886,2024-08-24 18:30:00,2,0,M,40,42,7.0,90.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,90.0,0.0,0.0,7.3,0.0,4.166666666666667,8.0
922573,Gabriel Martinelli,12436886,2024-08-24 18:30:00,2,0,F,40,42,6.0,90.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,90.0,0.0,0.0,7.5,0.0,1.2,2.0
581310,David Raya,12436886,2024-08-24 18:30:00,2,0,G,40,42,8.0,90.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,90.0,0.0,0.0,7.6,0.0,8.0,8.0
833956,Matty Cash,12436886,2024-08-24 18:30:00,2,1,D,42,40,4.0,82.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,82.0,0.0,0.0,6.8,0.0,5.8,1.0
98435,Ross Barkley,12436886,2024-08-24 18:30:00,2,1,M,42,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,1.0
958959,Jurriën Timber,12436886,2024-08-24 18:30:00,2,0,D,40,42,1.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,0.0,0.0,6.4,0.0,5.857142857142857,7.0
827679,Ezri Konsa,12436886,2024-08-24 18:30:00,2,1,D,42,40,9.0,90.0,9.0,9.0,9.0,9.0,9.0,1.0,9.0,90.0,0.0,0.0,7.1,0.0,5.0,8.0
934235,Bukayo Saka,12436886,2024-08-24 18:30:00,2,0,F,40,42,13.0,80.0,13.0,13.0,13.0,13.0,13.0,1.0,13.0,80.0,1.0,0.0,8.9,0.0,1.3333333333333333,9.0
135666,Leandro Trossard,12436886,2024-08-24 18:30:00,2,0,F,40,42,2.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,0.0,0.0,6.6,0.0,2.4285714285714284,6.0
158263,Emiliano Martínez,12436886,2024-08-24 18:30:00,2,1,G,42,40,9.0,90.0,9.0,9.0,9.0,9.0,9.0,1.0,9.0,90.0,0.0,0.0,7.3,0.0,10.0,8.0
826139,Reiss Nelson,12436886,2024-08-24 18:30:00,2,0,F,40,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875,1.0
941168,William Saliba,12436886,2024-08-24 18:30:00,2,0,D,40,42,9.0,90.0,9.0,9.0,9.0,9.0,9.0,1.0,9.0,90.0,0.0,0.0,7.0,0.0,6.0,9.0
856714,Declan Rice,12436886,2024-08-24 18:30:00,2,0,M,40,42,3.0,85.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,85.0,0.0,0.0,7.3,0.0,4.714285714285714,4.0
555386,Ollie Watkins,12436886,2024-08-24 18:30:00,2,1,F,42,40,1.0,62.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62.0,0.0,0.0,6.2,0.0,1.25,0.0
948261,Morgan Rogers,12436886,2024-08-24 18:30:00,2,1,M,42,40,5.0,90.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,90.0,0.0,0.0,7.3,0.0,2.6,7.0
547410,Martin Ødegaard,12436886,2024-08-24 18:30:00,2,0,M,40,42,4.0,90.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,90.0,0.0,0.0,7.2,0.0,4.625,4.0
976263,Ian Maatsen,12436886,2024-08-24 18:30:00,2,1,D,42,40,3.0,16.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,16.0,0.0,0.0,7.1,0.0,5.428571428571429,0.0
1152923,Kosta Nedeljković,12436886,2024-08-24 18:30:00,2,1,D,42,40,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,6.8,0.0,4.75,8.0
