match_id,season_id,matchday,date,time,home_team,away_team,home_score,away_score,result,goal_diff
2024_28_FTC_NYIREGYHAZA,2024,28,2025-04-20,09:45,Ferencvárosi TC,Nyíregyháza Spartacus,7,0,H,7
2024_28_KTE_UJPEST,2024,28,2025-04-21,12:30,Kecskeméti TE,Újpest FC,0,0,D,0
2024_29_NYIREGYHAZA_DVSC,2024,29,2025-04-25,14:00,Nyíregyháza Spartacus,Debreceni VSC,1,0,H,1
2024_29_PUSKAS_FEHERVAR,2024,29,2025-04-26,09:15,Puskás Akadémia FC,Fehérvár FC,3,1,H,2
2024_29_ETO_PAKS,2024,29,2025-04-26,11:30,ETO FC,Paksi FC,2,0,H,2
2024_29_UJPEST_DVTK,2024,29,2025-04-26,14:00,Újpest FC,Diósgyőri VTK,1,1,D,0
2024_29_MTK_FTC,2024,29,2025-04-27,09:30,MTK Budapest,Ferencvárosi TC,2,3,A,-1
2024_29_ZTE_KTE,2024,29,2025-04-27,12:00,Zalaegerszegi TE FC,Kecskeméti TE,0,0,D,0
2024_30_UJPEST_ETO,2024,30,2025-05-03,07:00,Újpest FC,ETO FC,2,3,A,-1
2024_30_DVSC_MTK,2024,30,2025-05-03,09:30,Debreceni VSC,MTK Budapest,0,0,D,0
2024_30_FTC_PUSKAS,2024,30,2025-05-03,13:30,Ferencvárosi TC,Puskás Akadémia FC,1,1,D,0
2024_30_DVTK_ZTE,2024,30,2025-05-04,07:30,Diósgyőri VTK,Zalaegerszegi TE FC,1,1,D,0
2024_30_KTE_NYIREGYHAZA,2024,30,2025-05-04,10:00,Kecskeméti TE,Nyíregyháza Spartacus,2,2,D,0
2024_30_FEHERVAR_PAKS,2024,30,2025-05-04,12:30,Fehérvár FC,Paksi FC,0,2,A,-2
2024_31_ETO_FEHERVAR,2024,31,2025-05-09,14:00,ETO FC,Fehérvár FC,1,0,H,1
2024_31_PUSKAS_DVSC,2024,31,2025-05-10,08:30,Puskás Akadémia FC,Debreceni VSC,4,2,H,2
2024_31_MTK_KTE,2024,31,2025-05-10,11:45,MTK Budapest,Kecskeméti TE,2,1,H,1
2024_31_PAKS_FTC,2024,31,2025-05-10,13:30,Paksi FC,Ferencvárosi TC,2,3,A,-1
2024_31_ZTE_UJPEST,2024,31,2025-05-11,07:00,Zalaegerszegi TE FC,Újpest FC,0,0,D,0
2024_31_NYIREGYHAZA_DVTK,2024,31,2025-05-11,09:30,Nyíregyháza Spartacus,Diósgyőri VTK,1,0,H,1
2024_32_KTE_PUSKAS,2024,32,2025-05-16,12:15,Kecskeméti TE,Puskás Akadémia FC,0,1,A,-1
2024_32_UJPEST_NYIREGYHAZA,2024,32,2025-05-16,14:30,Újpest FC,Nyíregyháza Spartacus,2,2,D,0
2024_32_ZTE_ETO,2024,32,2025-05-17,07:45,Zalaegerszegi TE FC,ETO FC,0,0,D,0
2024_32_DVTK_MTK,2024,32,2025-05-17,14:00,Diósgyőri VTK,MTK Budapest,2,1,H,1
2024_32_DVSC_PAKS,2024,32,2025-05-18,10:45,Debreceni VSC,Paksi FC,0,0,D,0
2024_32_FTC_FEHERVAR,2024,32,2025-05-18,13:30,Ferencvárosi TC,Fehérvár FC,3,0,H,3
2024_33_PAKS_KTE,2024,33,2025-05-23,14:15,Paksi FC,Kecskeméti TE,1,1,D,0
2024_33_MTK_UJPEST,2024,33,2025-05-24,09:00,MTK Budapest,Újpest FC,1,3,A,-2
2024_33_FEHERVAR_DVSC,2024,33,2025-05-24,11:30,Fehérvár FC,Debreceni VSC,0,3,A,-3
2024_33_PUSKAS_DVTK,2024,33,2025-05-24,14:00,Puskás Akadémia FC,Diósgyőri VTK,4,3,H,1
2024_33_ETO_FTC,2024,33,2025-05-24,14:00,ETO FC,Ferencvárosi TC,1,2,A,-1
2024_33_NYIREGYHAZA_ZTE,2024,33,2025-05-25,08:15,Nyíregyháza Spartacus,Zalaegerszegi TE FC,0,0,D,0
2025_1_UJPEST_DVTK,2025,1,2025-07-25,14:00,Újpest FC,Diósgyőri VTK,3,1,H,2
2025_1_ZTE_DVSC,2025,1,2025-07-26,11:45,Zalaegerszegi TE FC,Debreceni VSC,3,3,D,0
2025_1_MTK_FTC,2025,1,2025-07-26,14:15,MTK Budapest,Ferencvárosi TC,1,1,D,0
2025_1_NYIREGYHAZA_KISVARDA,2025,1,2025-07-27,10:00,Nyíregyháza Spartacus,Kisvárda FC,1,1,D,0
2025_1_PAKS_ETO,2025,1,2025-07-27,12:00,Paksi FC,ETO FC,3,3,D,0
2025_1_PUSKAS_KBARCIKA,2025,1,2025-07-27,14:00,Puskás Akadémia FC,Kazincbarcikai SC,2,1,H,1
2025_2_DVSC_MTK,2025,2,2025-08-01,14:00,Debreceni VSC,MTK Budapest,1,0,H,1
2025_2_DVTK_ZTE,2025,2,2025-08-02,11:45,Diósgyőri VTK,Zalaegerszegi TE FC,2,2,D,0
2025_2_FTC_KBARCIKA,2025,2,2025-08-02,14:15,Ferencvárosi TC,Kazincbarcikai SC,3,0,H,3
2025_2_PUSKAS_NYIREGYHAZA,2025,2,2025-08-03,11:45,Puskás Akadémia FC,Nyíregyháza Spartacus,3,2,H,1
2025_2_KISVARDA_PAKS,2025,2,2025-08-03,11:45,Kisvárda FC,Paksi FC,1,5,A,-4
2025_2_ETO_UJPEST,2025,2,2025-08-03,14:00,ETO FC,Újpest FC,1,1,D,0
2025_3_KBARCIKA_DVSC,2025,3,2025-08-08,14:00,Kazincbarcikai SC,Debreceni VSC,1,2,A,-1
2025_3_MTK_DVTK,2025,3,2025-08-09,11:45,MTK Budapest,Diósgyőri VTK,5,0,H,5
2025_3_NYIREGYHAZA_FTC,2025,3,2025-08-09,14:15,Nyíregyháza Spartacus,Ferencvárosi TC,1,4,A,-3
2025_3_ZTE_ETO,2025,3,2025-08-10,11:45,Zalaegerszegi TE FC,ETO FC,1,1,D,0
2025_3_KISVARDA_PUSKAS,2025,3,2025-08-10,11:45,Kisvárda FC,Puskás Akadémia FC,2,1,H,1
2025_3_UJPEST_PAKS,2025,3,2025-08-10,14:00,Újpest FC,Paksi FC,1,2,A,-1
2025_4_UJPEST_KISVARDA,2025,4,2025-08-15,14:15,Újpest FC,Kisvárda FC,0,1,A,-1
2025_4_DVTK_KBARCIKA,2025,4,2025-08-16,12:15,Diósgyőri VTK,Kazincbarcikai SC,2,2,D,0
2025_4_FTC_PUSKAS,2025,4,2025-08-16,14:15,Ferencvárosi TC,Puskás Akadémia FC,1,2,A,-1
2025_4_DVSC_NYIREGYHAZA,2025,4,2025-08-17,09:30,Debreceni VSC,Nyíregyháza Spartacus,1,2,A,-1
2025_4_MTK_ETO,2025,4,2025-08-17,11:45,MTK Budapest,ETO FC,2,7,A,-5
2025_4_PAKS_ZTE,2025,4,2025-08-17,14:00,Paksi FC,Zalaegerszegi TE FC,2,2,D,0
2025_5_PUSKAS_DVSC,2025,5,2025-08-22,14:00,Puskás Akadémia FC,Debreceni VSC,1,3,A,-2
2025_5_ZTE_UJPEST,2025,5,2025-08-23,11:45,Zalaegerszegi TE FC,Újpest FC,1,4,A,-3
2025_5_NYIREGYHAZA_DVTK,2025,5,2025-08-23,14:15,Nyíregyháza Spartacus,Diósgyőri VTK,1,4,A,-3
2025_5_MTK_PAKS,2025,5,2025-08-24,14:00,MTK Budapest,Paksi FC,2,3,A,-1
2025_5_KBARCIKA_ETO,2025,5,2025-12-03,12:00,Kazincbarcikai SC,ETO FC,1,3,A,-2
2025_5_KISVARDA_FTC,2025,5,2025-12-04,12:00,Kisvárda FC,Ferencvárosi TC,0,1,A,-1
2025_6_PAKS_KBARCIKA,2025,6,2025-08-29,14:00,Paksi FC,Kazincbarcikai SC,3,0,H,3
2025_6_ZTE_KISVARDA,2025,6,2025-08-30,08:45,Zalaegerszegi TE FC,Kisvárda FC,1,2,A,-1
2025_6_DVTK_PUSKAS,2025,6,2025-08-30,11:00,Diósgyőri VTK,Puskás Akadémia FC,1,1,D,0
2025_6_UJPEST_MTK,2025,6,2025-08-30,13:30,Újpest FC,MTK Budapest,1,2,A,-1
2025_6_ETO_NYIREGYHAZA,2025,6,2025-08-31,11:30,ETO FC,Nyíregyháza Spartacus,1,0,H,1
2025_6_DVSC_FTC,2025,6,2025-08-31,14:00,Debreceni VSC,Ferencvárosi TC,0,3,A,-3
2025_7_FTC_DVTK,2025,7,2025-09-19,14:00,Ferencvárosi TC,Diósgyőri VTK,2,2,D,0
2025_7_NYIREGYHAZA_PAKS,2025,7,2025-09-20,10:00,Nyíregyháza Spartacus,Paksi FC,1,1,D,0
2025_7_KBARCIKA_UJPEST,2025,7,2025-09-20,12:00,Kazincbarcikai SC,Újpest FC,2,0,H,2
2025_7_PUSKAS_ETO,2025,7,2025-09-20,14:15,Puskás Akadémia FC,ETO FC,0,2,A,-2
2025_7_KISVARDA_DVSC,2025,7,2025-09-21,11:45,Kisvárda FC,Debreceni VSC,0,1,A,-1
2025_7_MTK_ZTE,2025,7,2025-09-21,14:00,MTK Budapest,Zalaegerszegi TE FC,1,0,H,1
2025_8_UJPEST_NYIREGYHAZA,2025,8,2025-09-26,14:00,Újpest FC,Nyíregyháza Spartacus,2,2,D,0
2025_8_ZTE_KBARCIKA,2025,8,2025-09-27,09:30,Zalaegerszegi TE FC,Kazincbarcikai SC,5,0,H,5
2025_8_DVTK_DVSC,2025,8,2025-09-27,11:30,Diósgyőri VTK,Debreceni VSC,0,0,D,0
2025_8_PAKS_PUSKAS,2025,8,2025-09-27,14:00,Paksi FC,Puskás Akadémia FC,3,2,H,1
2025_8_MTK_KISVARDA,2025,8,2025-09-28,08:15,MTK Budapest,Kisvárda FC,4,0,H,4
2025_8_ETO_FTC,2025,8,2025-09-28,12:00,ETO FC,Ferencvárosi TC,0,2,A,-2
2025_9_KBARCIKA_MTK,2025,9,2025-10-03,14:00,Kazincbarcikai SC,MTK Budapest,3,1,H,2
2025_9_NYIREGYHAZA_ZTE,2025,9,2025-10-04,08:15,Nyíregyháza Spartacus,Zalaegerszegi TE FC,3,1,H,2
2025_9_PUSKAS_UJPEST,2025,9,2025-10-04,11:00,Puskás Akadémia FC,Újpest FC,0,0,D,0
2025_9_DVSC_ETO,2025,9,2025-10-04,13:30,Debreceni VSC,ETO FC,1,1,D,0
2025_9_FTC_PAKS,2025,9,2025-10-05,10:30,Ferencvárosi TC,Paksi FC,2,2,D,0
2025_9_KISVARDA_DVTK,2025,9,2025-10-05,13:00,Kisvárda FC,Diósgyőri VTK,1,0,H,1
2025_10_MTK_NYIREGYHAZA,2025,10,2025-10-18,08:00,MTK Budapest,Nyíregyháza Spartacus,5,1,H,4
2025_10_PAKS_DVSC,2025,10,2025-10-18,10:15,Paksi FC,Debreceni VSC,1,1,D,0
2025_10_ETO_DVTK,2025,10,2025-10-18,14:30,ETO FC,Diósgyőri VTK,3,1,H,2
2025_10_KBARCIKA_KISVARDA,2025,10,2025-10-19,07:15,Kazincbarcikai SC,Kisvárda FC,0,1,A,-1
2025_10_ZTE_PUSKAS,2025,10,2025-10-19,09:30,Zalaegerszegi TE FC,Puskás Akadémia FC,0,1,A,-1
2025_10_UJPEST_FTC,2025,10,2025-10-19,12:00,Újpest FC,Ferencvárosi TC,1,1,D,0
2025_11_PUSKAS_MTK,2025,11,2025-10-25,08:30,Puskás Akadémia FC,MTK Budapest,1,1,D,0
2025_11_DVTK_PAKS,2025,11,2025-10-25,11:00,Diósgyőri VTK,Paksi FC,2,1,H,1
2025_11_NYIREGYHAZA_KBARCIKA,2025,11,2025-10-25,13:30,Nyíregyháza Spartacus,Kazincbarcikai SC,0,1,A,-1
2025_11_KISVARDA_ETO,2025,11,2025-10-26,07:45,Kisvárda FC,ETO FC,3,2,H,1
2025_11_DVSC_UJPEST,2025,11,2025-10-26,10:00,Debreceni VSC,Újpest FC,5,2,H,3
2025_11_FTC_ZTE,2025,11,2025-10-26,12:30,Ferencvárosi TC,Zalaegerszegi TE FC,1,2,A,-1
2025_12_KISVARDA_NYIREGYHAZA,2025,12,2025-10-31,15:00,Kisvárda FC,Nyíregyháza Spartacus,0,0,D,0
2025_12_KBARCIKA_PUSKAS,2025,12,2025-11-01,08:15,Kazincbarcikai SC,Puskás Akadémia FC,1,3,A,-2
2025_12_ETO_PAKS,2025,12,2025-11-01,10:30,ETO FC,Paksi FC,0,0,D,0
2025_12_FTC_MTK,2025,12,2025-11-01,15:00,Ferencvárosi TC,MTK Budapest,4,1,H,3
2025_12_DVTK_UJPEST,2025,12,2025-11-02,09:30,Diósgyőri VTK,Újpest FC,1,3,A,-2
2025_12_DVSC_ZTE,2025,12,2025-11-02,12:00,Debreceni VSC,Zalaegerszegi TE FC,2,1,H,1
2025_13_UJPEST_ETO,2025,13,2025-11-08,06:45,Újpest FC,ETO FC,0,3,A,-3
2025_13_ZTE_DVTK,2025,13,2025-11-08,08:45,Zalaegerszegi TE FC,Diósgyőri VTK,2,0,H,2
2025_13_PAKS_KISVARDA,2025,13,2025-11-08,13:15,Paksi FC,Kisvárda FC,5,3,H,2
2025_13_MTK_DVSC,2025,13,2025-11-09,06:45,MTK Budapest,Debreceni VSC,3,0,H,3
2025_13_KBARCIKA_FTC,2025,13,2025-11-09,09:15,Kazincbarcikai SC,Ferencvárosi TC,1,3,A,-2
2025_13_NYIREGYHAZA_PUSKAS,2025,13,2025-11-09,11:30,Nyíregyháza Spartacus,Puskás Akadémia FC,1,1,D,0
2025_14_ETO_ZTE,2025,14,2025-11-21,14:00,ETO FC,Zalaegerszegi TE FC,0,1,A,-1
2025_14_PUSKAS_KISVARDA,2025,14,2025-11-22,08:30,Puskás Akadémia FC,Kisvárda FC,2,0,H,2
2025_14_DVSC_KBARCIKA,2025,14,2025-11-22,11:00,Debreceni VSC,Kazincbarcikai SC,2,1,H,1
2025_14_FTC_NYIREGYHAZA,2025,14,2025-11-22,13:30,Ferencvárosi TC,Nyíregyháza Spartacus,1,3,A,-2
2025_14_PAKS_UJPEST,2025,14,2025-11-23,10:00,Paksi FC,Újpest FC,1,3,A,-2
2025_14_DVTK_MTK,2025,14,2025-11-23,12:30,Diósgyőri VTK,MTK Budapest,4,0,H,4
2025_15_NYIREGYHAZA_DVSC,2025,15,2025-11-28,14:00,Nyíregyháza Spartacus,Debreceni VSC,0,3,A,-3
2025_15_ZTE_PAKS,2025,15,2025-11-29,06:30,Zalaegerszegi TE FC,Paksi FC,1,0,H,1
2025_15_KBARCIKA_DVTK,2025,15,2025-11-29,08:30,Kazincbarcikai SC,Diósgyőri VTK,1,1,D,0
2025_15_ETO_MTK,2025,15,2025-11-29,10:15,ETO FC,MTK Budapest,3,0,H,3
2025_15_KISVARDA_UJPEST,2025,15,2025-11-30,07:45,Kisvárda FC,Újpest FC,3,0,H,3
2025_15_PUSKAS_FTC,2025,15,2025-11-30,13:30,Puskás Akadémia FC,Ferencvárosi TC,1,2,A,-1
2025_16_DVTK_NYIREGYHAZA,2025,16,2025-12-06,06:30,Diósgyőri VTK,Nyíregyháza Spartacus,2,0,H,2
2025_16_DVSC_PUSKAS,2025,16,2025-12-06,08:45,Debreceni VSC,Puskás Akadémia FC,0,1,A,-1
2025_16_PAKS_MTK,2025,16,2025-12-06,11:00,Paksi FC,MTK Budapest,3,1,H,2
2025_16_ETO_KBARCIKA,2025,16,2025-12-07,07:15,ETO FC,Kazincbarcikai SC,3,1,H,2
2025_16_FTC_KISVARDA,2025,16,2025-12-07,11:00,Ferencvárosi TC,Kisvárda FC,3,0,H,3
2025_16_UJPEST_ZTE,2025,16,2025-12-07,13:30,Újpest FC,Zalaegerszegi TE FC,0,2,A,-2
2025_17_NYIREGYHAZA_ETO,2025,17,2025-12-13,08:00,Nyíregyháza Spartacus,ETO FC,0,1,A,-1
2025_17_PUSKAS_DVTK,2025,17,2025-12-13,10:30,Puskás Akadémia FC,Diósgyőri VTK,2,1,H,1
2025_17_MTK_UJPEST,2025,17,2025-12-13,13:00,MTK Budapest,Újpest FC,3,4,A,-1
2025_17_KBARCIKA_PAKS,2025,17,2025-12-14,06:15,Kazincbarcikai SC,Paksi FC,0,2,A,-2
2025_17_FTC_DVSC,2025,17,2025-12-14,08:45,Ferencvárosi TC,Debreceni VSC,0,1,A,-1
2025_17_KISVARDA_ZTE,2025,17,2025-12-14,12:45,Kisvárda FC,Zalaegerszegi TE FC,3,3,D,0
2025_18_DVTK_FTC,2025,18,2025-12-19,14:00,Diósgyőri VTK,Ferencvárosi TC,0,1,A,-1
2025_18_ZTE_MTK,2025,18,2025-12-20,07:00,Zalaegerszegi TE FC,MTK Budapest,1,1,D,0
2025_18_PAKS_NYIREGYHAZA,2025,18,2025-12-20,09:30,Paksi FC,Nyíregyháza Spartacus,2,1,H,1
2025_18_ETO_PUSKAS,2025,18,2025-12-20,12:00,ETO FC,Puskás Akadémia FC,2,0,H,2
2025_18_UJPEST_KBARCIKA,2025,18,2025-12-21,09:00,Újpest FC,Kazincbarcikai SC,2,1,H,1
2025_18_DVSC_KISVARDA,2025,18,2025-12-21,11:30,Debreceni VSC,Kisvárda FC,0,1,A,-1
2025_19_NYIREGYHAZA_UJPEST,2025,19,2026-01-24,06:30,Nyíregyháza Spartacus,Újpest FC,1,1,D,0
2025_19_KISVARDA_MTK,2025,19,2026-01-24,09:00,Kisvárda FC,MTK Budapest,2,3,A,-1
2025_19_PUSKAS_PAKS,2025,19,2026-01-24,13:45,Puskás Akadémia FC,Paksi FC,1,2,A,-1
2025_19_DVSC_DVTK,2025,19,2026-01-25,07:00,Debreceni VSC,Diósgyőri VTK,3,2,H,1
2025_19_KBARCIKA_ZTE,2025,19,2026-01-25,09:00,Kazincbarcikai SC,Zalaegerszegi TE FC,0,1,A,-1
2025_19_FTC_ETO,2025,19,2026-01-25,12:15,Ferencvárosi TC,ETO FC,1,3,A,-2
2025_20_MTK_KBARCIKA,2025,20,2026-01-31,07:30,MTK Budapest,Kazincbarcikai SC,1,3,A,-2
2025_20_ETO_DVSC,2025,20,2026-01-31,10:00,ETO FC,Debreceni VSC,2,2,D,0
2025_20_UJPEST_PUSKAS,2025,20,2026-01-31,12:30,Újpest FC,Puskás Akadémia FC,0,1,A,-1
2025_20_DVTK_KISVARDA,2025,20,2026-02-01,06:45,Diósgyőri VTK,Kisvárda FC,1,1,D,0
2025_20_PAKS_FTC,2025,20,2026-02-01,09:15,Paksi FC,Ferencvárosi TC,0,1,A,-1
2025_20_ZTE_NYIREGYHAZA,2025,20,2026-02-01,13:45,Zalaegerszegi TE FC,Nyíregyháza Spartacus,0,1,A,-1
2025_21_KISVARDA_KBARCIKA,2025,21,2026-02-06,11:45,Kisvárda FC,Kazincbarcikai SC,1,0,H,1
2025_21_DVTK_ETO,2025,21,2026-02-07,06:45,Diósgyőri VTK,ETO FC,1,1,D,0
2025_21_DVSC_PAKS,2025,21,2026-02-07,08:45,Debreceni VSC,Paksi FC,1,0,H,1
2025_21_FTC_UJPEST,2025,21,2026-02-07,11:00,Ferencvárosi TC,Újpest FC,3,0,H,3
2025_21_PUSKAS_ZTE,2025,21,2026-02-08,09:00,Puskás Akadémia FC,Zalaegerszegi TE FC,0,1,A,-1
2025_21_NYIREGYHAZA_MTK,2025,21,2026-02-08,11:15,Nyíregyháza Spartacus,MTK Budapest,4,2,H,2
2025_22_UJPEST_DVSC,2025,22,2026-02-13,14:00,Újpest FC,Debreceni VSC,2,1,H,1
2025_22_MTK_PUSKAS,2025,22,2026-02-14,08:45,MTK Budapest,Puskás Akadémia FC,2,2,D,0
2025_22_ZTE_FTC,2025,22,2026-02-14,11:00,Zalaegerszegi TE FC,Ferencvárosi TC,3,1,H,2
2025_22_PAKS_DVTK,2025,22,2026-02-14,13:15,Paksi FC,Diósgyőri VTK,1,2,A,-1
2025_22_KBARCIKA_NYIREGYHAZA,2025,22,2026-02-15,09:30,Kazincbarcikai SC,Nyíregyháza Spartacus,0,4,A,-4
2025_22_ETO_KISVARDA,2025,22,2026-02-15,11:45,ETO FC,Kisvárda FC,1,0,H,1
2025_23_NYIREGYHAZA_KISVARDA,2025,23,2026-02-21,08:00,Nyíregyháza Spartacus,Kisvárda FC,2,2,D,0
2025_23_KBARCIKA_PUSKAS,2025,23,2026-02-21,10:15,Kazincbarcikai SC,Puskás Akadémia FC,0,2,A,-2
2025_23_UJPEST_DVTK,2025,23,2026-02-21,12:30,Újpest FC,Diósgyőri VTK,2,1,H,1
2025_23_ZTE_DVSC,2025,23,2026-02-22,08:45,Zalaegerszegi TE FC,Debreceni VSC,1,1,D,0
2025_23_PAKS_ETO,2025,23,2026-02-22,11:30,Paksi FC,ETO FC,3,4,A,-1
2025_23_MTK_FTC,2025,23,2026-02-23,14:00,MTK Budapest,Ferencvárosi TC,1,3,A,-2
2025_24_DVSC_MTK,2025,24,2026-02-27,14:15,Debreceni VSC,MTK Budapest,2,2,D,0
2025_24_KISVARDA_PAKS,2025,24,2026-02-28,08:30,Kisvárda FC,Paksi FC,2,1,H,1
2025_24_DVTK_ZTE,2025,24,2026-02-28,11:00,Diósgyőri VTK,Zalaegerszegi TE FC,1,1,D,0
2025_24_ETO_UJPEST,2025,24,2026-02-28,13:30,ETO FC,Újpest FC,2,1,H,1
2025_24_PUSKAS_NYIREGYHAZA,2025,24,2026-03-01,10:15,Puskás Akadémia FC,Nyíregyháza Spartacus,1,2,A,-1
2025_24_FTC_KBARCIKA,2025,24,2026-03-01,12:45,Ferencvárosi TC,Kazincbarcikai SC,2,1,H,1
2025_25_KISVARDA_PUSKAS,2025,25,2026-03-06,14:00,Kisvárda FC,Puskás Akadémia FC,1,0,H,1
2025_25_ZTE_ETO,2025,25,2026-03-07,11:00,Zalaegerszegi TE FC,ETO FC,2,1,H,1
2025_25_UJPEST_PAKS,2025,25,2026-03-07,13:30,Újpest FC,Paksi FC,0,0,D,0
2025_25_MTK_DVTK,2025,25,2026-03-08,08:30,MTK Budapest,Diósgyőri VTK,1,1,D,0
2025_25_KBARCIKA_DVSC,2025,25,2026-03-08,12:45,Kazincbarcikai SC,Debreceni VSC,0,3,A,-3
2025_25_NYIREGYHAZA_FTC,2025,25,2026-03-08,13:30,Nyíregyháza Spartacus,Ferencvárosi TC,1,3,A,-2
2025_26_DVTK_KBARCIKA,2025,26,2026-03-13,12:45,Diósgyőri VTK,Kazincbarcikai SC,0,4,A,-4
2025_26_ETO_MTK,2025,26,2026-03-13,15:00,ETO FC,MTK Budapest,0,0,D,0
2025_26_UJPEST_KISVARDA,2025,26,2026-03-14,09:30,Újpest FC,Kisvárda FC,2,1,H,1
2025_26_PAKS_ZTE,2025,26,2026-03-14,12:00,Paksi FC,Zalaegerszegi TE FC,1,1,D,0
2025_26_DVSC_NYIREGYHAZA,2025,26,2026-03-14,14:30,Debreceni VSC,Nyíregyháza Spartacus,1,1,D,0
2025_26_FTC_PUSKAS,2025,26,2026-04-14,12:45,Ferencvárosi TC,Puskás Akadémia FC,2,1,H,1
2025_27_MTK_PAKS,2025,27,2026-03-20,15:00,MTK Budapest,Paksi FC,0,2,A,-2
2025_27_NYIREGYHAZA_DVTK,2025,27,2026-03-21,09:00,Nyíregyháza Spartacus,Diósgyőri VTK,3,1,H,2
2025_27_ZTE_UJPEST,2025,27,2026-03-21,11:30,Zalaegerszegi TE FC,Újpest FC,2,0,H,2
2025_27_PUSKAS_DVSC,2025,27,2026-03-22,09:30,Puskás Akadémia FC,Debreceni VSC,1,1,D,0
2025_27_KBARCIKA_ETO,2025,27,2026-03-22,11:45,Kazincbarcikai SC,ETO FC,1,3,A,-2
2025_27_KISVARDA_FTC,2025,27,2026-03-22,14:15,Kisvárda FC,Ferencvárosi TC,1,1,D,0
2025_28_ZTE_KISVARDA,2025,28,2026-04-04,08:30,Zalaegerszegi TE FC,Kisvárda FC,2,0,H,2
2025_28_PAKS_KBARCIKA,2025,28,2026-04-04,11:00,Paksi FC,Kazincbarcikai SC,5,1,H,4
2025_28_UJPEST_MTK,2025,28,2026-04-04,13:30,Újpest FC,MTK Budapest,2,2,D,0
2025_28_DVTK_PUSKAS,2025,28,2026-04-05,08:30,Diósgyőri VTK,Puskás Akadémia FC,1,2,A,-1
2025_28_DVSC_FTC,2025,28,2026-04-05,11:00,Debreceni VSC,Ferencvárosi TC,0,2,A,-2
2025_28_ETO_NYIREGYHAZA,2025,28,2026-04-05,13:30,ETO FC,Nyíregyháza Spartacus,1,0,H,1
2025_29_PUSKAS_ETO,2025,29,2026-04-10,11:45,Puskás Akadémia FC,ETO FC,1,4,A,-3
2025_29_FTC_DVTK,2025,29,2026-04-10,14:00,Ferencvárosi TC,Diósgyőri VTK,3,1,H,2
2025_29_KBARCIKA_UJPEST,2025,29,2026-04-11,09:15,Kazincbarcikai SC,Újpest FC,0,3,A,-3
2025_29_MTK_ZTE,2025,29,2026-04-11,11:45,MTK Budapest,Zalaegerszegi TE FC,3,0,H,3
2025_29_NYIREGYHAZA_PAKS,2025,29,2026-04-11,14:00,Nyíregyháza Spartacus,Paksi FC,2,0,H,2
2025_29_KISVARDA_DVSC,2025,29,2026-04-13,14:00,Kisvárda FC,Debreceni VSC,0,0,D,0
2025_30_UJPEST_NYIREGYHAZA,2025,30,2026-04-17,14:00,Újpest FC,Nyíregyháza Spartacus,7,2,H,5
2025_30_ZTE_KBARCIKA,2025,30,2026-04-18,08:15,Zalaegerszegi TE FC,Kazincbarcikai SC,4,0,H,4
2025_30_MTK_KISVARDA,2025,30,2026-04-18,11:00,MTK Budapest,Kisvárda FC,2,1,H,1
2025_30_DVTK_DVSC,2025,30,2026-04-18,13:30,Diósgyőri VTK,Debreceni VSC,0,5,A,-5
2025_30_PAKS_PUSKAS,2025,30,2026-04-19,08:15,Paksi FC,Puskás Akadémia FC,1,0,H,1
2025_30_ETO_FTC,2025,30,2026-04-19,13:30,ETO FC,Ferencvárosi TC,1,0,H,1
2025_31_KBARCIKA_MTK,2025,31,2026-04-24,14:00,Kazincbarcikai SC,MTK Budapest,0,0,D,0
2025_31_KISVARDA_DVTK,2025,31,2026-04-25,08:30,Kisvárda FC,Diósgyőri VTK,1,2,A,-1
2025_31_PUSKAS_UJPEST,2025,31,2026-04-25,11:00,Puskás Akadémia FC,Újpest FC,2,0,H,2
2025_31_NYIREGYHAZA_ZTE,2025,31,2026-04-25,13:30,Nyíregyháza Spartacus,Zalaegerszegi TE FC,2,1,H,1
2025_31_FTC_PAKS,2025,31,2026-04-26,11:00,Ferencvárosi TC,Paksi FC,2,0,H,2
2025_31_DVSC_ETO,2025,31,2026-04-26,13:30,Debreceni VSC,ETO FC,1,1,D,0
