race_id,date,start,race_name,horse_id,horse_name,program_num,rank,market_odds,is_win
18746,2025-12-06,11:30,HELYNEKED RENDEZVÉNYKÖZPONT OROSHÁZA HENDIKEP,5990,Aranyérem M,1,7.,11.5,0
18746,2025-12-06,11:30,HELYNEKED RENDEZVÉNYKÖZPONT OROSHÁZA HENDIKEP,5695,Vinifera M,4,8.,23.1,0
18746,2025-12-06,11:30,HELYNEKED RENDEZVÉNYKÖZPONT OROSHÁZA HENDIKEP,6999,First Lady KJ,2,9.,,0
18750,2025-12-06,12:00,OROSHÁZA VÁROS NAGYDÍJA - NAGY LÁSZLÓ EMLÉKVERSENY,6943,Elizabeth Boss,3,I.,2.6,0
18750,2025-12-06,12:00,OROSHÁZA VÁROS NAGYDÍJA - NAGY LÁSZLÓ EMLÉKVERSENY,6965,Felhők felett,8,II.,7.3,0
18750,2025-12-06,12:00,OROSHÁZA VÁROS NAGYDÍJA - NAGY LÁSZLÓ EMLÉKVERSENY,6929,Fendi,6,III.,3.3,0
18750,2025-12-06,12:00,OROSHÁZA VÁROS NAGYDÍJA - NAGY LÁSZLÓ EMLÉKVERSENY,7186,Gina Fling,1,IV.,9.1,0
18750,2025-12-06,12:00,OROSHÁZA VÁROS NAGYDÍJA - NAGY LÁSZLÓ EMLÉKVERSENY,7363,Flying Dancer,7,V.,2.4,0
18750,2025-12-06,12:00,OROSHÁZA VÁROS NAGYDÍJA - NAGY LÁSZLÓ EMLÉKVERSENY,7394,Furio Ferm,2,6.,12.2,0
18750,2025-12-06,12:00,OROSHÁZA VÁROS NAGYDÍJA - NAGY LÁSZLÓ EMLÉKVERSENY,7396,Fiamma Sn,4,7.,36.7,0
18750,2025-12-06,12:00,OROSHÁZA VÁROS NAGYDÍJA - NAGY LÁSZLÓ EMLÉKVERSENY,6310,Compact Boy,5,8.,36.7,0
18745,2025-12-06,12:30,KULIK FARM DÍJA,6945,Fabergé F,11,I.,6.3,0
18745,2025-12-06,12:30,KULIK FARM DÍJA,7125,Florenza,7,II.,1.9,0
18745,2025-12-06,12:30,KULIK FARM DÍJA,7192,Grófnő R.,2,III.,4.2,0
18745,2025-12-06,12:30,KULIK FARM DÍJA,7345,Esperanto,6,IV.,25.5,0
18745,2025-12-06,12:30,KULIK FARM DÍJA,7325,Great Fille,3,V.,,0
18745,2025-12-06,12:30,KULIK FARM DÍJA,7242,Golden Rose OZ,9,6.,5.6,0
18745,2025-12-06,12:30,KULIK FARM DÍJA,7194,Gyémánt Lady,10,7.,8.5,0
18745,2025-12-06,12:30,KULIK FARM DÍJA,7064,Ganybody,5,8.,8.5,0
18745,2025-12-06,12:30,KULIK FARM DÍJA,7201,Renebell BD,4,9.,51.0,0
18745,2025-12-06,12:30,KULIK FARM DÍJA,7098,Fernando,8,10.,25.5,0
18745,2025-12-06,12:30,KULIK FARM DÍJA,7407,Monica BD,1,11táv.,17.0,0
18752,2025-12-06,13:00,KANDIDÁTUS DÍJ,7065,Greenback,6,I.,2.2,0
18752,2025-12-06,13:00,KANDIDÁTUS DÍJ,7124,Fess Fiú,7,II.,6.4,0
18752,2025-12-06,13:00,KANDIDÁTUS DÍJ,7187,Genesis,4,III.,2.9,0
18752,2025-12-06,13:00,KANDIDÁTUS DÍJ,7085,El Nino N,5,IV.,6.4,0
18752,2025-12-06,13:00,KANDIDÁTUS DÍJ,7168,God save the Queen,9,V.,44.8,0
18752,2025-12-06,13:00,KANDIDÁTUS DÍJ,7193,Grazia,2,6.,6.4,0
18752,2025-12-06,13:00,KANDIDÁTUS DÍJ,7475,Glory VDO,3,7.,14.9,0
18752,2025-12-06,13:00,KANDIDÁTUS DÍJ,7329,Exclusive Adri,1,8.,44.8,0
18752,2025-12-06,13:00,KANDIDÁTUS DÍJ,6706,Eperke,8,9.,8.9,0
18747,2025-12-06,13:30,JELINEK ZSOLT 50. SZÜLETÉSNAPI FUTAMA HENDIKEP,6878,Éden Evo,5,I.,1.4,0
18747,2025-12-06,13:30,JELINEK ZSOLT 50. SZÜLETÉSNAPI FUTAMA HENDIKEP,6782,Downtown Girl M,8,II.,15.8,0
18747,2025-12-06,13:30,JELINEK ZSOLT 50. SZÜLETÉSNAPI FUTAMA HENDIKEP,6057,Bitangjó,4,III.,7.9,0
18747,2025-12-06,13:30,JELINEK ZSOLT 50. SZÜLETÉSNAPI FUTAMA HENDIKEP,6546,Count Basie AT,2,IV.,18.4,0
18747,2025-12-06,13:30,JELINEK ZSOLT 50. SZÜLETÉSNAPI FUTAMA HENDIKEP,5907,Always Winner,7,V.,10.0,0
18747,2025-12-06,13:30,JELINEK ZSOLT 50. SZÜLETÉSNAPI FUTAMA HENDIKEP,6877,Petra La Roque,3,6.,22.1,0
18747,2025-12-06,13:30,JELINEK ZSOLT 50. SZÜLETÉSNAPI FUTAMA HENDIKEP,5625,Vanderle,6,7.,4.6,0
18747,2025-12-06,13:30,JELINEK ZSOLT 50. SZÜLETÉSNAPI FUTAMA HENDIKEP,6312,Bongiovi,1,gal.,6.1,0
18744,2025-12-06,14:00,HORVÁTH DEZSŐ ÉS KŐMŰVES FERENC EV. - KÉTÉVESEK VERSENYE,7355,Hermész,6,I.,2.5,0
18744,2025-12-06,14:00,HORVÁTH DEZSŐ ÉS KŐMŰVES FERENC EV. - KÉTÉVESEK VERSENYE,7429,Hippy Glory K,5,II.,11.5,0
18744,2025-12-06,14:00,HORVÁTH DEZSŐ ÉS KŐMŰVES FERENC EV. - KÉTÉVESEK VERSENYE,7353,Hipervándor,3,III.,5.3,0
18744,2025-12-06,14:00,HORVÁTH DEZSŐ ÉS KŐMŰVES FERENC EV. - KÉTÉVESEK VERSENYE,7267,Habi K,2,IV.,3.8,0
18744,2025-12-06,14:00,HORVÁTH DEZSŐ ÉS KŐMŰVES FERENC EV. - KÉTÉVESEK VERSENYE,7262,Holdem Poker,1,V.,5.3,0
18744,2025-12-06,14:00,HORVÁTH DEZSŐ ÉS KŐMŰVES FERENC EV. - KÉTÉVESEK VERSENYE,7261,Hell Energy,4,gal.,2.7,0
18749,2025-12-06,14:30,KUNOS GYULA EMLÉKVERSENY HENDIKEP,5325,Ultimate Force,4,I.,8.5,0
18749,2025-12-06,14:30,KUNOS GYULA EMLÉKVERSENY HENDIKEP,7136,First Home,7,II.,3.5,0
18749,2025-12-06,14:30,KUNOS GYULA EMLÉKVERSENY HENDIKEP,6617,Diófás,6,III.,2.3,0
18749,2025-12-06,14:30,KUNOS GYULA EMLÉKVERSENY HENDIKEP,6472,Dumbledore,2,IV.,9.4,0
18749,2025-12-06,14:30,KUNOS GYULA EMLÉKVERSENY HENDIKEP,6018,Bonus RG,3,V.,12.1,0
18749,2025-12-06,14:30,KUNOS GYULA EMLÉKVERSENY HENDIKEP,5894,Apollo Creed,9,6.,3.8,0
18749,2025-12-06,14:30,KUNOS GYULA EMLÉKVERSENY HENDIKEP,6679,Inforgettable,1,7.,7.7,0
18749,2025-12-06,14:30,KUNOS GYULA EMLÉKVERSENY HENDIKEP,6704,Emerald,8,8.,14.1,0
18751,2025-12-06,15:04,BAKA HENDIKEP,7149,Füge M,1,I.,11.0,0
18751,2025-12-06,15:04,BAKA HENDIKEP,6702,Ezigen,4,II.,2.6,0
18751,2025-12-06,15:04,BAKA HENDIKEP,6358,Calvin,3,III.,11.0,0
18751,2025-12-06,15:04,BAKA HENDIKEP,6936,Aaron LV,6,IV.,2.9,0
18751,2025-12-06,15:04,BAKA HENDIKEP,6340,Cunami,5,V.,3.8,0
18751,2025-12-06,15:04,BAKA HENDIKEP,6442,Dulcinea del Toboso,2,gal.,3.2,0
18732,2025-11-22,10:32,PRÓBAFUTAM,6464,Dolomit Boy,2,1.,,1
18732,2025-11-22,10:32,PRÓBAFUTAM,6018,Bonus RG,3,2.,,0
18732,2025-11-22,10:32,PRÓBAFUTAM,6878,Éden Evo,1,3.,,0
18732,2025-11-22,10:32,PRÓBAFUTAM,7098,Fernando,4,4.,,0
18730,2025-11-22,10:00,Q33 KVALIFIKÁCIÓ,7262,Holdem Poker,3,1.,,1
18730,2025-11-22,10:00,Q33 KVALIFIKÁCIÓ,7306,Hella T Boko,2,2.,,0
18730,2025-11-22,10:00,Q33 KVALIFIKÁCIÓ,7430,Hédi Lady,1,gal.,,0
18731,2025-11-22,10:15,Q34 KVALIFIKÁCIÓ,7101,Golden Boy,1,tü.,,0
18741,2025-11-22,11:03,DR. PAPP TIBOR EMLÉKVERSENY,7349,Torra LV,5,I.,2.6,0
18741,2025-11-22,11:03,DR. PAPP TIBOR EMLÉKVERSENY,7102,Gyöngyhajú Lány,4,II.,1.0,0
18741,2025-11-22,11:03,DR. PAPP TIBOR EMLÉKVERSENY,6999,First Lady KJ,7,III.,,0
18741,2025-11-22,11:03,DR. PAPP TIBOR EMLÉKVERSENY,7199,Gingerly KJ,6,IV.,11.9,0
18741,2025-11-22,11:03,DR. PAPP TIBOR EMLÉKVERSENY,7116,Golden Girl,3,V.,11.9,0
18741,2025-11-22,11:03,DR. PAPP TIBOR EMLÉKVERSENY,7191,Glitter Lady,2,6.,,0
18741,2025-11-22,11:03,DR. PAPP TIBOR EMLÉKVERSENY,7414,Fusion,1,gal.,,0
18741,2025-11-22,11:03,DR. PAPP TIBOR EMLÉKVERSENY,7079,Griff Grand Laser,8,gal.,,0
18734,2025-11-22,11:30,RÁDOKI JÓZSEF EMLÉKVERSENY - NYERETLEN KÉTÉVESEK VERSENYE,7259,Hollywood Boy,7,I.,1.0,0
18734,2025-11-22,11:30,RÁDOKI JÓZSEF EMLÉKVERSENY - NYERETLEN KÉTÉVESEK VERSENYE,7356,Holiday,5,II.,15.6,0
18734,2025-11-22,11:30,RÁDOKI JÓZSEF EMLÉKVERSENY - NYERETLEN KÉTÉVESEK VERSENYE,7415,Hugo CD,3,III.,15.6,0
18734,2025-11-22,11:30,RÁDOKI JÓZSEF EMLÉKVERSENY - NYERETLEN KÉTÉVESEK VERSENYE,7353,Hipervándor,1,IV.,7.8,0
18734,2025-11-22,11:30,RÁDOKI JÓZSEF EMLÉKVERSENY - NYERETLEN KÉTÉVESEK VERSENYE,7261,Hell Energy,6,V.,7.8,0
18734,2025-11-22,11:30,RÁDOKI JÓZSEF EMLÉKVERSENY - NYERETLEN KÉTÉVESEK VERSENYE,7429,Hippy Glory K,8,6.,7.8,0
18734,2025-11-22,11:30,RÁDOKI JÓZSEF EMLÉKVERSENY - NYERETLEN KÉTÉVESEK VERSENYE,7422,Hilaria Fling,4,gal.,,0
18739,2025-11-22,12:00,2025. ÉVI SEGÉDHAJTÓ KUPA V. FUTAMA HENDIKEP,6920,Fliegauf,6,I.,7.9,0
18739,2025-11-22,12:00,2025. ÉVI SEGÉDHAJTÓ KUPA V. FUTAMA HENDIKEP,7109,Gaya T Boko,5,II.,3.9,0
18739,2025-11-22,12:00,2025. ÉVI SEGÉDHAJTÓ KUPA V. FUTAMA HENDIKEP,6995,Fany,1,III.,11.9,0
18739,2025-11-22,12:00,2025. ÉVI SEGÉDHAJTÓ KUPA V. FUTAMA HENDIKEP,6021,Anna,2,IV.,4.7,0
18739,2025-11-22,12:00,2025. ÉVI SEGÉDHAJTÓ KUPA V. FUTAMA HENDIKEP,6360,Chip Chip Chip,4,V.,2.6,0
18739,2025-11-22,12:00,2025. ÉVI SEGÉDHAJTÓ KUPA V. FUTAMA HENDIKEP,7085,El Nino N,3,6.,2.3,0
18736,2025-11-22,12:36,API DÍJ,6355,Coach Degli Dei,10,I.,2.1,0
18736,2025-11-22,12:36,API DÍJ,6898,Euzébió,2,II.,2.0,0
18736,2025-11-22,12:36,API DÍJ,7471,Doktor Adri,3,III.,87.0,0
18736,2025-11-22,12:36,API DÍJ,7375,Lola Dragon,9,IV.,69.6,0
18736,2025-11-22,12:36,API DÍJ,6308,Csábító R.,6,V.,43.5,0
18736,2025-11-22,12:36,API DÍJ,6901,Eastwood,4,6.,10.5,0
18736,2025-11-22,12:36,API DÍJ,6525,Big Ben Pax,7,7.,87.0,0
18736,2025-11-22,12:36,API DÍJ,6864,In Love Danover,5,8.,15.8,0
18736,2025-11-22,12:36,API DÍJ,6310,Compact Boy,1,9.,34.8,0
18736,2025-11-22,12:36,API DÍJ,6261,Be Happy,8,10.,58.0,0
18736,2025-11-22,12:36,API DÍJ,6731,Daytona Spav,11,gal.,3.7,0
18735,2025-11-22,13:03,LAUFER IMRE EMLÉKVERSENY,7185,Győztes Szív,8,I.,1.7,0
18735,2025-11-22,13:03,LAUFER IMRE EMLÉKVERSENY,7065,Greenback,4,II.,3.5,0
18735,2025-11-22,13:03,LAUFER IMRE EMLÉKVERSENY,7190,Gucci,1,III.,15.9,0
18735,2025-11-22,13:03,LAUFER IMRE EMLÉKVERSENY,7187,Genesis,5,IV.,15.9,0
18735,2025-11-22,13:03,LAUFER IMRE EMLÉKVERSENY,6706,Eperke,7,V.,4.5,0
18735,2025-11-22,13:03,LAUFER IMRE EMLÉKVERSENY,7060,Filthy Rich,6,6táv.,15.9,0
18735,2025-11-22,13:03,LAUFER IMRE EMLÉKVERSENY,7168,God save the Queen,2,gal.,31.9,0
18735,2025-11-22,13:03,LAUFER IMRE EMLÉKVERSENY,6918,Front of the Line,3,gal.,5.3,0
18740,2025-11-22,13:32,TÖRÖK LÁSZLÓ EMLÉKVERSENY HENDIKEP,7173,Jula Netprice,7,I.,3.2,0
18740,2025-11-22,13:32,TÖRÖK LÁSZLÓ EMLÉKVERSENY HENDIKEP,5831,King's Call,3,II.,16.3,0
18740,2025-11-22,13:32,TÖRÖK LÁSZLÓ EMLÉKVERSENY HENDIKEP,6340,Cunami,10,III.,,0
18740,2025-11-22,13:32,TÖRÖK LÁSZLÓ EMLÉKVERSENY HENDIKEP,6861,Emeli Sandé A.T.,6,IV.,8.1,0
18740,2025-11-22,13:32,TÖRÖK LÁSZLÓ EMLÉKVERSENY HENDIKEP,6899,Eunike T Boko,2,V.,4.6,0
18740,2025-11-22,13:32,TÖRÖK LÁSZLÓ EMLÉKVERSENY HENDIKEP,6934,Zaira LV,4,6.,,0
18740,2025-11-22,13:32,TÖRÖK LÁSZLÓ EMLÉKVERSENY HENDIKEP,6472,Dumbledore,1,7.,4.6,0
18740,2025-11-22,13:32,TÖRÖK LÁSZLÓ EMLÉKVERSENY HENDIKEP,5325,Ultimate Force,9,8.,4.6,0
18740,2025-11-22,13:32,TÖRÖK LÁSZLÓ EMLÉKVERSENY HENDIKEP,5894,Apollo Creed,11,9.,,0
18740,2025-11-22,13:32,TÖRÖK LÁSZLÓ EMLÉKVERSENY HENDIKEP,6475,Discovery LW,8,10.,16.3,0
18740,2025-11-22,13:32,TÖRÖK LÁSZLÓ EMLÉKVERSENY HENDIKEP,6331,Charming Boy,5,11.,3.6,0
18733,2025-11-22,14:01,MÉNESEK DÍJA,6783,Enjoy,5,I.,1.4,0
18733,2025-11-22,14:01,MÉNESEK DÍJA,7130,Giovanni Fling,1,II.,3.4,0
18733,2025-11-22,14:01,MÉNESEK DÍJA,5906,Anybody,3,III.,5.3,0
18733,2025-11-22,14:01,MÉNESEK DÍJA,7001,Fárosz,2,IV.,16.0,0
18733,2025-11-22,14:01,MÉNESEK DÍJA,6855,Eternity Bar,4,V.,4.0,0
18738,2025-11-22,14:30,LAKY FERENC EMLÉKVERSENY HENDIKEP,5531,Very Nice Photo,8,I.,8.1,0
18738,2025-11-22,14:30,LAKY FERENC EMLÉKVERSENY HENDIKEP,6962,Flinga VT,5,II.,5.4,0
18738,2025-11-22,14:30,LAKY FERENC EMLÉKVERSENY HENDIKEP,5960,Ann Bella M,7,III.,2.7,0
18738,2025-11-22,14:30,LAKY FERENC EMLÉKVERSENY HENDIKEP,6877,Petra La Roque,2,IV.,16.3,0
18738,2025-11-22,14:30,LAKY FERENC EMLÉKVERSENY HENDIKEP,5625,Vanderle,4,V.,4.0,0
18738,2025-11-22,14:30,LAKY FERENC EMLÉKVERSENY HENDIKEP,5288,Usain,6,6.,4.0,0
18738,2025-11-22,14:30,LAKY FERENC EMLÉKVERSENY HENDIKEP,6546,Count Basie AT,3,7.,16.3,0
18738,2025-11-22,14:30,LAKY FERENC EMLÉKVERSENY HENDIKEP,7330,Emilia Adri,9,8.,8.1,0
18738,2025-11-22,14:30,LAKY FERENC EMLÉKVERSENY HENDIKEP,4968,Titus Livius,1,gal.,16.3,0
18737,2025-11-22,15:04,GERGELY IMRE EMLÉKVERSENY HENDIKEP,6358,Calvin,11,I.,9.8,0
18737,2025-11-22,15:04,GERGELY IMRE EMLÉKVERSENY HENDIKEP,6782,Downtown Girl M,10,II.,19.7,0
18737,2025-11-22,15:04,GERGELY IMRE EMLÉKVERSENY HENDIKEP,6966,Eagle GG,7,III.,13.1,0
18737,2025-11-22,15:04,GERGELY IMRE EMLÉKVERSENY HENDIKEP,6343,Chicago,4,IV.,13.1,0
18737,2025-11-22,15:04,GERGELY IMRE EMLÉKVERSENY HENDIKEP,6674,Démon Jewel GG,2,V.,13.1,0
18737,2025-11-22,15:04,GERGELY IMRE EMLÉKVERSENY HENDIKEP,5700,Vezér,3,6.,13.1,0
18737,2025-11-22,15:04,GERGELY IMRE EMLÉKVERSENY HENDIKEP,6919,Fermina Daza,5,7.,7.8,0
18737,2025-11-22,15:04,GERGELY IMRE EMLÉKVERSENY HENDIKEP,5925,Anikó,9,8.,19.7,0
18737,2025-11-22,15:04,GERGELY IMRE EMLÉKVERSENY HENDIKEP,7094,Full Speed,8,9.,3.2,0
18737,2025-11-22,15:04,GERGELY IMRE EMLÉKVERSENY HENDIKEP,7035,Firkó,1,gal.,13.1,0
18737,2025-11-22,15:04,GERGELY IMRE EMLÉKVERSENY HENDIKEP,6507,Despasito,6,gal.,2.1,0
18721,2025-11-15,10:55,Q31 KVALIFIKÁCIÓ,7430,Hédi Lady,1,1.,,1
18729,2025-11-15,11:10,Q32 KVALIFIKÁCIÓ,7407,Monica BD,1,1.,,1
18727,2025-11-15,11:45,JOHN BULL HENDIKEP,6690,Enterprise,5,I.,5.7,0
18727,2025-11-15,11:45,JOHN BULL HENDIKEP,5288,Usain,9,II.,9.5,0
18727,2025-11-15,11:45,JOHN BULL HENDIKEP,6003,Ambrosia Gielle,3,III.,2.3,0
18727,2025-11-15,11:45,JOHN BULL HENDIKEP,5904,Australian Gold,6,IV.,4.7,0
18727,2025-11-15,11:45,JOHN BULL HENDIKEP,6692,Excellence,7,V.,28.5,0
18727,2025-11-15,11:45,JOHN BULL HENDIKEP,6919,Fermina Daza,1,6.,14.2,0
18727,2025-11-15,11:45,JOHN BULL HENDIKEP,7149,Füge M,10,7.,14.2,0
18727,2025-11-15,11:45,JOHN BULL HENDIKEP,6080,Boszi,4,8.,5.7,0
18727,2025-11-15,11:45,JOHN BULL HENDIKEP,5721,Zippy Boy,8,9.,28.5,0
18727,2025-11-15,11:45,JOHN BULL HENDIKEP,6546,Count Basie AT,2,10.,5.7,0
18728,2025-11-15,12:23,MERENGŐ HENDIKEP,6936,Aaron LV,4,I.,2.5,0
18728,2025-11-15,12:23,MERENGŐ HENDIKEP,4788,Szilvás,3,II.,8.2,0
18728,2025-11-15,12:23,MERENGŐ HENDIKEP,7124,Fess Fiú,5,III.,4.6,0
18728,2025-11-15,12:23,MERENGŐ HENDIKEP,5228,Uptown Boy M,1,IV.,4.6,0
18728,2025-11-15,12:23,MERENGŐ HENDIKEP,6920,Fliegauf,2,V.,3.7,0
18728,2025-11-15,12:23,MERENGŐ HENDIKEP,6727,Västerbo No Edge,6,gal.,3.7,0
18722,2025-11-15,12:55,NAGYSZÁJÚ DÍJ,7102,Gyöngyhajú Lány,5,I.,2.9,0
18722,2025-11-15,12:55,NAGYSZÁJÚ DÍJ,7144,Giadaz,10,II.,3.7,0
18722,2025-11-15,12:55,NAGYSZÁJÚ DÍJ,7125,Florenza,7,III.,7.9,0
18722,2025-11-15,12:55,NAGYSZÁJÚ DÍJ,7371,Tequila,11,IV.,3.1,0
18722,2025-11-15,12:55,NAGYSZÁJÚ DÍJ,7242,Golden Rose OZ,8,V.,8.9,0
18722,2025-11-15,12:55,NAGYSZÁJÚ DÍJ,7244,Coco,1,6.,5.1,0
18722,2025-11-15,12:55,NAGYSZÁJÚ DÍJ,7064,Ganybody,3,7.,35.7,0
18722,2025-11-15,12:55,NAGYSZÁJÚ DÍJ,7192,Grófnő R.,2,8.,,0
18722,2025-11-15,12:55,NAGYSZÁJÚ DÍJ,7345,Esperanto,4,9.,,0
18722,2025-11-15,12:55,NAGYSZÁJÚ DÍJ,7414,Fusion,6,gal.,,0
18722,2025-11-15,12:55,NAGYSZÁJÚ DÍJ,6945,Fabergé F,9,gal.,11.9,0
18723,2025-11-15,13:30,ÖRDÖGLÁNY DÍJ,7188,Győcike,2,I.,7.5,0
18723,2025-11-15,13:30,ÖRDÖGLÁNY DÍJ,7425,Vikens Lagunitas,6,II.,2.5,0
18723,2025-11-15,13:30,ÖRDÖGLÁNY DÍJ,7106,Gentleman Jack,5,III.,4.0,0
18723,2025-11-15,13:30,ÖRDÖGLÁNY DÍJ,7189,Galatea,4,IV.,5.6,0
18723,2025-11-15,13:30,ÖRDÖGLÁNY DÍJ,7199,Gingerly KJ,3,V.,4.8,0
18723,2025-11-15,13:30,ÖRDÖGLÁNY DÍJ,7194,Gyémánt Lady,1,6.,6.8,0
18723,2025-11-15,13:30,ÖRDÖGLÁNY DÍJ,7187,Genesis,9,7.,7.5,0
18723,2025-11-15,13:30,ÖRDÖGLÁNY DÍJ,7475,Glory VDO,8,8táv.,,0
18723,2025-11-15,13:30,ÖRDÖGLÁNY DÍJ,7168,God save the Queen,7,gal.,34.0,0
18725,2025-11-15,14:05,ŐRANGYAL HENDIKEP,6358,Calvin,6,I.,1.9,0
18725,2025-11-15,14:05,ŐRANGYAL HENDIKEP,6966,Eagle GG,9,II.,4.6,0
18725,2025-11-15,14:05,ŐRANGYAL HENDIKEP,6674,Démon Jewel GG,2,III.,,0
18725,2025-11-15,14:05,ŐRANGYAL HENDIKEP,6696,Édes K,8,IV.,4.6,0
18725,2025-11-15,14:05,ŐRANGYAL HENDIKEP,6999,First Lady KJ,1,V.,9.3,0
18725,2025-11-15,14:05,ŐRANGYAL HENDIKEP,5700,Vezér,7,6.,,0
18725,2025-11-15,14:05,ŐRANGYAL HENDIKEP,6378,Chesterfield,5,7.,7.4,0
18725,2025-11-15,14:05,ŐRANGYAL HENDIKEP,7240,Gana Ris,3,8.,9.3,0
18725,2025-11-15,14:05,ŐRANGYAL HENDIKEP,7035,Firkó,4,9.,5.3,0
18724,2025-11-15,14:40,FORAL BERNHARD SZÜLETÉSNAPI DÍJA,7176,Get Lucky,5,I.,3.1,0
18724,2025-11-15,14:40,FORAL BERNHARD SZÜLETÉSNAPI DÍJA,6943,Elizabeth Boss,3,II.,1.4,0
18724,2025-11-15,14:40,FORAL BERNHARD SZÜLETÉSNAPI DÍJA,6987,Fabrice,4,III.,5.7,0
18724,2025-11-15,14:40,FORAL BERNHARD SZÜLETÉSNAPI DÍJA,7255,Top Hill,2,IV.,4.0,0
18724,2025-11-15,14:40,FORAL BERNHARD SZÜLETÉSNAPI DÍJA,7396,Fiamma Sn,6,V.,37.5,0
18724,2025-11-15,14:40,FORAL BERNHARD SZÜLETÉSNAPI DÍJA,7394,Furio Ferm,1,6.,27.3,0
18726,2025-11-15,15:26,BAGÓ LAJOS EMLÉKVERSENY HENDIKEP,7104,Florentin,10,I.,17.2,0
18726,2025-11-15,15:26,BAGÓ LAJOS EMLÉKVERSENY HENDIKEP,6995,Fany,5,II.,13.4,0
18726,2025-11-15,15:26,BAGÓ LAJOS EMLÉKVERSENY HENDIKEP,7094,Full Speed,1,III.,2.0,0
18726,2025-11-15,15:26,BAGÓ LAJOS EMLÉKVERSENY HENDIKEP,6057,Bitangjó,4,IV.,3.4,0
18726,2025-11-15,15:26,BAGÓ LAJOS EMLÉKVERSENY HENDIKEP,6153,Bing Crosby AT,2,V.,20.1,0
18726,2025-11-15,15:26,BAGÓ LAJOS EMLÉKVERSENY HENDIKEP,5625,Vanderle,8,6.,2.9,0
18726,2025-11-15,15:26,BAGÓ LAJOS EMLÉKVERSENY HENDIKEP,7099,Fizető,9,7.,24.2,0
18726,2025-11-15,15:26,BAGÓ LAJOS EMLÉKVERSENY HENDIKEP,6782,Downtown Girl M,6,8.,9.3,0
18726,2025-11-15,15:26,BAGÓ LAJOS EMLÉKVERSENY HENDIKEP,5247,Universal Boy,3,9.,121.0,0
18726,2025-11-15,15:26,BAGÓ LAJOS EMLÉKVERSENY HENDIKEP,6786,Enrico Fling,7,gal.,40.3,0
18711,2025-11-08,11:00,PRÓBAFUTAM,6706,Eperke,1,1.,,1
18710,2025-11-08,10:46,Q30 KVALIFIKÁCIÓ,7407,Monica BD,1,1.,,1
18712,2025-11-08,11:30,JOÓ RÓBERT EMLÉKVERSENY - KÉTÉVESEK VERSENYE,7293,Harmatka R,5,I.,1.4,0
18712,2025-11-08,11:30,JOÓ RÓBERT EMLÉKVERSENY - KÉTÉVESEK VERSENYE,7259,Hollywood Boy,1,II.,6.2,0
18712,2025-11-08,11:30,JOÓ RÓBERT EMLÉKVERSENY - KÉTÉVESEK VERSENYE,7421,Hórusz Szeme,3,III.,14.5,0
18712,2025-11-08,11:30,JOÓ RÓBERT EMLÉKVERSENY - KÉTÉVESEK VERSENYE,7256,Hélium Boy,6,IV.,7.2,0
18712,2025-11-08,11:30,JOÓ RÓBERT EMLÉKVERSENY - KÉTÉVESEK VERSENYE,7422,Hilaria Fling,2,V.,21.7,0
18712,2025-11-08,11:30,JOÓ RÓBERT EMLÉKVERSENY - KÉTÉVESEK VERSENYE,7356,Holiday,4,gal.,2.9,0
18713,2025-11-08,12:00,TOMISLAV VISNJIC EMLÉKVERSENY - SKAS BEOGRAD DÍJ,7403,Baiyoke Sky,2,I.,1.6,0
18713,2025-11-08,12:00,TOMISLAV VISNJIC EMLÉKVERSENY - SKAS BEOGRAD DÍJ,7054,Fánia BD,6,II.,4.4,0
18713,2025-11-08,12:00,TOMISLAV VISNJIC EMLÉKVERSENY - SKAS BEOGRAD DÍJ,7490,Pascal the Game,10,III.,10.6,0
18713,2025-11-08,12:00,TOMISLAV VISNJIC EMLÉKVERSENY - SKAS BEOGRAD DÍJ,7481,Dottor Breed,1,IV.,3.3,0
18713,2025-11-08,12:00,TOMISLAV VISNJIC EMLÉKVERSENY - SKAS BEOGRAD DÍJ,6999,First Lady KJ,4,V.,,0
18713,2025-11-08,12:00,TOMISLAV VISNJIC EMLÉKVERSENY - SKAS BEOGRAD DÍJ,7190,Gucci,8,6.,6.6,0
18713,2025-11-08,12:00,TOMISLAV VISNJIC EMLÉKVERSENY - SKAS BEOGRAD DÍJ,7199,Gingerly KJ,5,7.,,0
18713,2025-11-08,12:00,TOMISLAV VISNJIC EMLÉKVERSENY - SKAS BEOGRAD DÍJ,6982,Farkasfog,3,8.,53.0,0
18713,2025-11-08,12:00,TOMISLAV VISNJIC EMLÉKVERSENY - SKAS BEOGRAD DÍJ,7010,Blanka BBM,7,9.,26.5,0
18713,2025-11-08,12:00,TOMISLAV VISNJIC EMLÉKVERSENY - SKAS BEOGRAD DÍJ,7325,Great Fille,9,10.,53.0,0
18714,2025-11-08,12:30,DOLOVOI DÍJ,7034,Formula,4,I.,8.0,0
18714,2025-11-08,12:30,DOLOVOI DÍJ,7482,Sammy Davis A.T.,3,II.,12.0,0
18714,2025-11-08,12:30,DOLOVOI DÍJ,7314,Anointed,8,III.,12.0,0
18714,2025-11-08,12:30,DOLOVOI DÍJ,7127,Francesca,7,IV.,2.0,0
18714,2025-11-08,12:30,DOLOVOI DÍJ,6700,Escobar,6,V.,7.2,0
18714,2025-11-08,12:30,DOLOVOI DÍJ,7186,Gina Fling,5,6.,18.0,0
