tournament_name,match_id,match_name,team1,team1_score,team2,team2_score,total_games,week,patch,date,url
LPL Summer 2023,50589,TT vs RNG,TT,1,Royal Never Give Up,2,3,WEEK5,13.12,2023-07-01,https://gol.gg/game/stats/50589/page-summary/
LPL Summer 2023,50586,WBG vs NIP,Weibo Gaming,2,Ninjas in Pyjamas,0,2,WEEK5,13.12,2023-06-30,https://gol.gg/game/stats/50586/page-summary/
LPL Summer 2023,50583,Top Esports vs IG,Invictus Gaming,0,Top Esports,2,2,WEEK5,13.12,2023-06-30,https://gol.gg/game/stats/50583/page-summary/
LPL Summer 2023,50580,Rare Atom vs AL,Rare Atom,0,Anyone s Legend,2,2,WEEK5,13.12,2023-06-30,https://gol.gg/game/stats/50580/page-summary/
LPL Summer 2023,50577,Team WE vs LNG Esports,LNG Esports,2,Team WE,0,2,WEEK5,13.12,2023-06-29,https://gol.gg/game/stats/50577/page-summary/
LPL Summer 2023,50574,OMG vs FPX,OMG,2,Funplus Phoenix,1,3,WEEK5,13.12,2023-06-29,https://gol.gg/game/stats/50574/page-summary/
LPL Summer 2023,50571,LGD Gaming vs BLG,LGD Gaming,0,Bilibili Gaming,2,2,WEEK5,13.12,2023-06-29,https://gol.gg/game/stats/50571/page-summary/
LPL Summer 2023,50568,TT vs Rare Atom,Rare Atom,2,TT,0,2,WEEK5,13.12,2023-06-28,https://gol.gg/game/stats/50568/page-summary/
LPL Summer 2023,50565,RNG vs AL,Anyone s Legend,2,Royal Never Give Up,1,3,WEEK5,13.12,2023-06-28,https://gol.gg/game/stats/50565/page-summary/
LPL Summer 2023,50562,Ultra Prime vs EDG,Edward Gaming,2,Ultra Prime,1,3,WEEK5,13.12,2023-06-28,https://gol.gg/game/stats/50562/page-summary/
LPL Summer 2023,50559,IG vs BLG,Bilibili Gaming,2,Invictus Gaming,0,2,WEEK5,13.12,2023-06-27,https://gol.gg/game/stats/50559/page-summary/
LPL Summer 2023,50556,WBG vs FPX,Weibo Gaming,1,Funplus Phoenix,2,3,WEEK5,13.12,2023-06-27,https://gol.gg/game/stats/50556/page-summary/
LPL Summer 2023,50553,NIP vs JD Gaming,Ninjas in Pyjamas,0,JD Gaming,2,2,WEEK5,13.12,2023-06-27,https://gol.gg/game/stats/50553/page-summary/
LPL Summer 2023,50550,Top Esports vs Team WE,Top Esports,0,Team WE,2,2,WEEK5,13.12,2023-06-26,https://gol.gg/game/stats/50550/page-summary/
LPL Summer 2023,50547,OMG vs LGD Gaming,OMG,2,LGD Gaming,1,3,WEEK5,13.12,2023-06-26,https://gol.gg/game/stats/50547/page-summary/
LPL Summer 2023,50312,IG vs LNG Esports,Invictus Gaming,2,LNG Esports,0,2,WEEK4,13.11,2023-06-25,https://gol.gg/game/stats/50312/page-summary/
LPL Summer 2023,50309,Rare Atom vs EDG,Rare Atom,1,Edward Gaming,2,3,WEEK4,13.11,2023-06-25,https://gol.gg/game/stats/50309/page-summary/
LPL Summer 2023,50306,Ultra Prime vs RNG,Ultra Prime,0,Royal Never Give Up,2,2,WEEK4,13.11,2023-06-25,https://gol.gg/game/stats/50306/page-summary/
LPL Summer 2023,50303,WBG vs BLG,Weibo Gaming,1,Bilibili Gaming,2,3,WEEK4,13.11,2023-06-24,https://gol.gg/game/stats/50303/page-summary/
LPL Summer 2023,50300,FPX vs AL,Funplus Phoenix,1,Anyone s Legend,2,3,WEEK4,13.11,2023-06-24,https://gol.gg/game/stats/50300/page-summary/
LPL Summer 2023,50297,Team WE vs TT,TT,2,Team WE,1,3,WEEK4,13.11,2023-06-24,https://gol.gg/game/stats/50297/page-summary/
LPL Summer 2023,50294,Top Esports vs JD Gaming,Top Esports,0,JD Gaming,2,2,WEEK4,13.11,2023-06-23,https://gol.gg/game/stats/50294/page-summary/
LPL Summer 2023,50291,Ultra Prime vs LNG Esports,Ultra Prime,0,LNG Esports,2,2,WEEK4,13.11,2023-06-23,https://gol.gg/game/stats/50291/page-summary/
LPL Summer 2023,50288,LGD Gaming vs FPX,LGD Gaming,0,Funplus Phoenix,2,2,WEEK4,13.11,2023-06-23,https://gol.gg/game/stats/50288/page-summary/
LPL Summer 2023,50285,OMG vs Team WE,Team WE,1,OMG,2,3,WEEK4,13.11,2023-06-22,https://gol.gg/game/stats/50285/page-summary/
LPL Summer 2023,50282,RNG vs EDG,Royal Never Give Up,2,Edward Gaming,0,2,WEEK4,13.11,2023-06-22,https://gol.gg/game/stats/50282/page-summary/
LPL Summer 2023,50279,IG vs Rare Atom,Invictus Gaming,0,Rare Atom,2,2,WEEK4,13.11,2023-06-22,https://gol.gg/game/stats/50279/page-summary/
LPL Summer 2023,50276,BLG vs LNG Esports,Bilibili Gaming,2,LNG Esports,0,2,WEEK4,13.11,2023-06-21,https://gol.gg/game/stats/50276/page-summary/
LPL Summer 2023,50273,WBG vs TT,Weibo Gaming,2,TT,0,2,WEEK4,13.11,2023-06-21,https://gol.gg/game/stats/50273/page-summary/
LPL Summer 2023,50270,EDG vs AL,Edward Gaming,2,Anyone s Legend,0,2,WEEK4,13.11,2023-06-21,https://gol.gg/game/stats/50270/page-summary/
LPL Summer 2023,50267,FPX vs IG,Funplus Phoenix,2,Invictus Gaming,0,2,WEEK4,13.11,2023-06-20,https://gol.gg/game/stats/50267/page-summary/
LPL Summer 2023,50264,Ultra Prime vs Rare Atom,Ultra Prime,2,Rare Atom,1,3,WEEK4,13.11,2023-06-20,https://gol.gg/game/stats/50264/page-summary/
LPL Summer 2023,50261,AL vs LGD Gaming,LGD Gaming,2,Anyone s Legend,0,2,WEEK4,13.11,2023-06-19,https://gol.gg/game/stats/50261/page-summary/
LPL Summer 2023,50258,NIP vs Team WE,Ninjas in Pyjamas,0,Team WE,2,2,WEEK4,13.11,2023-06-19,https://gol.gg/game/stats/50258/page-summary/
LPL Summer 2023,49879,JD Gaming vs BLG,JD Gaming,2,Bilibili Gaming,0,2,WEEK3,13.11,2023-06-18,https://gol.gg/game/stats/49879/page-summary/
LPL Summer 2023,49876,RNG vs Top Esports,Royal Never Give Up,1,Top Esports,2,3,WEEK3,13.11,2023-06-18,https://gol.gg/game/stats/49876/page-summary/
LPL Summer 2023,49873,TT vs NIP,TT,1,Ninjas in Pyjamas,2,3,WEEK3,13.11,2023-06-18,https://gol.gg/game/stats/49873/page-summary/
LPL Summer 2023,49870,LNG Esports vs EDG,LNG Esports,2,Edward Gaming,0,2,WEEK3,13.11,2023-06-17,https://gol.gg/game/stats/49870/page-summary/
LPL Summer 2023,49867,Rare Atom vs WBG,Rare Atom,1,Weibo Gaming,2,3,WEEK3,13.11,2023-06-17,https://gol.gg/game/stats/49867/page-summary/
LPL Summer 2023,49864,IG vs OMG,Invictus Gaming,0,OMG,2,2,WEEK3,13.11,2023-06-17,https://gol.gg/game/stats/49864/page-summary/
LPL Summer 2023,49861,Ultra Prime vs NIP,Ultra Prime,0,Ninjas in Pyjamas,2,2,WEEK3,13.11,2023-06-16,https://gol.gg/game/stats/49861/page-summary/
LPL Summer 2023,49858,FPX vs RNG,Funplus Phoenix,0,Royal Never Give Up,2,2,WEEK3,13.11,2023-06-16,https://gol.gg/game/stats/49858/page-summary/
LPL Summer 2023,49855,Top Esports vs LGD Gaming,Top Esports,2,LGD Gaming,0,2,WEEK3,13.11,2023-06-16,https://gol.gg/game/stats/49855/page-summary/
LPL Summer 2023,49852,TT vs BLG,TT,0,Bilibili Gaming,2,2,WEEK3,13.11,2023-06-15,https://gol.gg/game/stats/49852/page-summary/
LPL Summer 2023,49849,JD Gaming vs AL,Anyone s Legend,1,JD Gaming,2,3,WEEK3,13.11,2023-06-15,https://gol.gg/game/stats/49849/page-summary/
LPL Summer 2023,49846,LNG Esports vs Rare Atom,LNG Esports,2,Rare Atom,0,2,WEEK3,13.11,2023-06-15,https://gol.gg/game/stats/49846/page-summary/
LPL Summer 2023,49843,Top Esports vs FPX,Top Esports,2,Funplus Phoenix,0,2,WEEK3,13.11,2023-06-14,https://gol.gg/game/stats/49843/page-summary/
LPL Summer 2023,49840,EDG vs IG,Edward Gaming,2,Invictus Gaming,1,3,WEEK3,13.11,2023-06-14,https://gol.gg/game/stats/49840/page-summary/
LPL Summer 2023,49837,WBG vs LGD Gaming,LGD Gaming,0,Weibo Gaming,2,2,WEEK3,13.11,2023-06-14,https://gol.gg/game/stats/49837/page-summary/
LPL Summer 2023,49834,JD Gaming vs RNG,Royal Never Give Up,0,JD Gaming,2,2,WEEK3,13.11,2023-06-13,https://gol.gg/game/stats/49834/page-summary/
LPL Summer 2023,49831,NIP vs OMG,Ninjas in Pyjamas,1,OMG,2,3,WEEK3,13.11,2023-06-13,https://gol.gg/game/stats/49831/page-summary/
LPL Summer 2023,49828,BLG vs AL,Bilibili Gaming,2,Anyone s Legend,1,3,WEEK3,13.11,2023-06-12,https://gol.gg/game/stats/49828/page-summary/
LPL Summer 2023,49825,TT vs Ultra Prime,TT,1,Ultra Prime,2,3,WEEK3,13.11,2023-06-12,https://gol.gg/game/stats/49825/page-summary/
LPL Summer 2023,49519,Top Esports vs WBG,Top Esports,2,Weibo Gaming,1,3,WEEK2,13.1,2023-06-11,https://gol.gg/game/stats/49519/page-summary/
LPL Summer 2023,49516,Rare Atom vs LGD Gaming,Rare Atom,2,LGD Gaming,1,3,WEEK2,13.1,2023-06-11,https://gol.gg/game/stats/49516/page-summary/
LPL Summer 2023,49513,FPX vs LNG Esports,Funplus Phoenix,1,LNG Esports,2,3,WEEK2,13.1,2023-06-11,https://gol.gg/game/stats/49513/page-summary/
LPL Summer 2023,49510,EDG vs JD Gaming,Edward Gaming,0,JD Gaming,2,2,WEEK2,13.1,2023-06-10,https://gol.gg/game/stats/49510/page-summary/
LPL Summer 2023,49507,Team WE vs IG,Team WE,2,Invictus Gaming,0,2,WEEK2,13.1,2023-06-10,https://gol.gg/game/stats/49507/page-summary/
LPL Summer 2023,49504,RNG vs OMG,Royal Never Give Up,1,OMG,2,3,WEEK2,13.1,2023-06-10,https://gol.gg/game/stats/49504/page-summary/
LPL Summer 2023,49501,BLG vs Ultra Prime,Bilibili Gaming,2,Ultra Prime,0,2,WEEK2,13.1,2023-06-09,https://gol.gg/game/stats/49501/page-summary/
LPL Summer 2023,49498,Top Esports vs TT,Top Esports,2,TT,1,3,WEEK2,13.1,2023-06-09,https://gol.gg/game/stats/49498/page-summary/
LPL Summer 2023,49495,AL vs NIP,Anyone s Legend,0,Ninjas in Pyjamas,2,2,WEEK2,13.1,2023-06-09,https://gol.gg/game/stats/49495/page-summary/
LPL Summer 2023,49492,LNG Esports vs WBG,LNG Esports,0,Weibo Gaming,2,2,WEEK2,13.1,2023-06-08,https://gol.gg/game/stats/49492/page-summary/
LPL Summer 2023,49489,LGD Gaming vs JD Gaming,JD Gaming,2,LGD Gaming,1,3,WEEK2,13.1,2023-06-08,https://gol.gg/game/stats/49489/page-summary/
LPL Summer 2023,49486,Rare Atom vs FPX,Rare Atom,2,Funplus Phoenix,0,2,WEEK2,13.1,2023-06-08,https://gol.gg/game/stats/49486/page-summary/
LPL Summer 2023,49483,EDG vs BLG,Edward Gaming,1,Bilibili Gaming,2,3,WEEK2,13.1,2023-06-07,https://gol.gg/game/stats/49483/page-summary/
LPL Summer 2023,49480,IG vs RNG,Invictus Gaming,0,Royal Never Give Up,2,2,WEEK2,13.1,2023-06-07,https://gol.gg/game/stats/49480/page-summary/
LPL Summer 2023,49477,OMG vs JD Gaming,JD Gaming,2,OMG,0,2,WEEK2,13.1,2023-06-07,https://gol.gg/game/stats/49477/page-summary/
LPL Summer 2023,49474,NIP vs Top Esports,Ninjas in Pyjamas,0,Top Esports,2,2,WEEK2,13.1,2023-06-06,https://gol.gg/game/stats/49474/page-summary/
LPL Summer 2023,49471,Team WE vs Ultra Prime,Team WE,2,Ultra Prime,0,2,WEEK2,13.1,2023-06-06,https://gol.gg/game/stats/49471/page-summary/
LPL Summer 2023,49468,TT vs AL,TT,1,Anyone s Legend,2,3,WEEK2,13.1,2023-06-05,https://gol.gg/game/stats/49468/page-summary/
LPL Summer 2023,49465,NIP vs LGD Gaming,Ninjas in Pyjamas,2,LGD Gaming,1,3,WEEK2,13.1,2023-06-05,https://gol.gg/game/stats/49465/page-summary/
LPL Summer 2023,49118,JD Gaming vs LNG Esports,JD Gaming,2,LNG Esports,1,3,WEEK1,13.1,2023-06-04,https://gol.gg/game/stats/49118/page-summary/
LPL Summer 2023,49115,OMG vs WBG,Weibo Gaming,1,OMG,2,3,WEEK1,13.1,2023-06-04,https://gol.gg/game/stats/49115/page-summary/
LPL Summer 2023,49112,BLG vs Rare Atom,Bilibili Gaming,2,Rare Atom,1,3,WEEK1,13.1,2023-06-04,https://gol.gg/game/stats/49112/page-summary/
LPL Summer 2023,49109,Top Esports vs EDG,Top Esports,2,Edward Gaming,1,3,WEEK1,13.1,2023-06-03,https://gol.gg/game/stats/49109/page-summary/
LPL Summer 2023,49106,RNG vs LNG Esports,Royal Never Give Up,0,LNG Esports,2,2,WEEK1,13.1,2023-06-03,https://gol.gg/game/stats/49106/page-summary/
LPL Summer 2023,49103,IG vs NIP,Invictus Gaming,0,Ninjas in Pyjamas,2,2,WEEK1,13.1,2023-06-03,https://gol.gg/game/stats/49103/page-summary/
LPL Summer 2023,49100,FPX vs Ultra Prime,Funplus Phoenix,0,Ultra Prime,2,2,WEEK1,13.1,2023-06-02,https://gol.gg/game/stats/49100/page-summary/
LPL Summer 2023,49097,LGD Gaming vs TT,LGD Gaming,1,TT,2,3,WEEK1,13.1,2023-06-02,https://gol.gg/game/stats/49097/page-summary/
LPL Summer 2023,49094,Team WE vs AL,Team WE,2,Anyone s Legend,0,2,WEEK1,13.1,2023-06-02,https://gol.gg/game/stats/49094/page-summary/
LPL Summer 2023,49091,WBG vs JD Gaming,Weibo Gaming,2,JD Gaming,0,2,WEEK1,13.1,2023-06-01,https://gol.gg/game/stats/49091/page-summary/
LPL Summer 2023,49088,OMG vs BLG,OMG,0,Bilibili Gaming,2,2,WEEK1,13.1,2023-06-01,https://gol.gg/game/stats/49088/page-summary/
LPL Summer 2023,49085,LNG Esports vs Top Esports,LNG Esports,2,Top Esports,1,3,WEEK1,13.1,2023-05-31,https://gol.gg/game/stats/49085/page-summary/
LPL Summer 2023,49082,RNG vs Rare Atom,Royal Never Give Up,2,Rare Atom,0,2,WEEK1,13.1,2023-05-31,https://gol.gg/game/stats/49082/page-summary/
LPL Summer 2023,49219,NIP vs EDG,Ninjas in Pyjamas,0,Edward Gaming,2,2,WEEK1,13.1,2023-05-30,https://gol.gg/game/stats/49219/page-summary/
LPL Summer 2023,49216,LGD Gaming vs IG,LGD Gaming,0,Invictus Gaming,2,2,WEEK1,13.1,2023-05-30,https://gol.gg/game/stats/49216/page-summary/
LPL Summer 2023,49079,TT vs FPX,Funplus Phoenix,2,TT,0,2,WEEK1,13.1,2023-05-29,https://gol.gg/game/stats/49079/page-summary/
LPL Summer 2023,49076,Ultra Prime vs AL,Ultra Prime,2,Anyone s Legend,1,3,WEEK1,13.1,2023-05-29,https://gol.gg/game/stats/49076/page-summary/
LEC Summer 2023,50767,SK Gaming vs Fnatic,SK Gaming,1,Fnatic,0,1,WEEK3,13.11,2023-07-03,https://gol.gg/game/stats/50767/page-game/
LEC Summer 2023,50766,TH vs G2 Esports,Team Heretics,0,G2 Esports,1,1,WEEK3,13.11,2023-07-03,https://gol.gg/game/stats/50766/page-game/
LEC Summer 2023,50765,KOI vs Astralis,KOI,1,Astralis,0,1,WEEK3,13.11,2023-07-03,https://gol.gg/game/stats/50765/page-game/
LEC Summer 2023,50764,VIT vs XL,Team Vitality,0,Excel Esports,1,1,WEEK3,13.11,2023-07-03,https://gol.gg/game/stats/50764/page-game/
LEC Summer 2023,50763,Team BDS vs MAD Lions,Team BDS,1,MAD Lions,0,1,WEEK3,13.11,2023-07-03,https://gol.gg/game/stats/50763/page-game/
LEC Summer 2023,50762,SK Gaming vs MAD Lions,SK Gaming,1,MAD Lions,0,1,WEEK3,13.11,2023-07-02,https://gol.gg/game/stats/50762/page-game/
LEC Summer 2023,50761,Team BDS vs VIT,Team BDS,1,Team Vitality,0,1,WEEK3,13.11,2023-07-02,https://gol.gg/game/stats/50761/page-game/
LEC Summer 2023,50760,TH vs Fnatic,Team Heretics,0,Fnatic,1,1,WEEK3,13.11,2023-07-02,https://gol.gg/game/stats/50760/page-game/
LEC Summer 2023,50759,G2 Esports vs KOI,G2 Esports,1,KOI,0,1,WEEK3,13.11,2023-07-02,https://gol.gg/game/stats/50759/page-game/
LEC Summer 2023,50758,XL vs Astralis,Excel Esports,1,Astralis,0,1,WEEK3,13.11,2023-07-02,https://gol.gg/game/stats/50758/page-game/
LEC Summer 2023,50757,MAD Lions vs TH,MAD Lions,0,Team Heretics,1,1,WEEK3,13.11,2023-07-01,https://gol.gg/game/stats/50757/page-game/
LEC Summer 2023,50756,Fnatic vs Team BDS,Fnatic,1,Team BDS,0,1,WEEK3,13.11,2023-07-01,https://gol.gg/game/stats/50756/page-game/
LEC Summer 2023,50755,XL vs G2 Esports,Excel Esports,0,G2 Esports,1,1,WEEK3,13.11,2023-07-01,https://gol.gg/game/stats/50755/page-game/
LEC Summer 2023,50754,VIT vs KOI,Team Vitality,0,KOI,1,1,WEEK3,13.11,2023-07-01,https://gol.gg/game/stats/50754/page-game/
LEC Summer 2023,50753,Astralis vs SK Gaming,Astralis,1,SK Gaming,0,1,WEEK3,13.11,2023-07-01,https://gol.gg/game/stats/50753/page-game/
LEC Summer 2023,50351,Fnatic vs VIT,Fnatic,1,Team Vitality,0,1,WEEK2,13.11,2023-06-26,https://gol.gg/game/stats/50351/page-game/
LEC Summer 2023,50350,KOI vs SK Gaming,KOI,0,SK Gaming,1,1,WEEK2,13.11,2023-06-26,https://gol.gg/game/stats/50350/page-game/
LEC Summer 2023,50349,G2 Esports vs Astralis,G2 Esports,1,Astralis,0,1,WEEK2,13.11,2023-06-26,https://gol.gg/game/stats/50349/page-game/
LEC Summer 2023,50348,MAD Lions vs XL,MAD Lions,0,Excel Esports,1,1,WEEK2,13.11,2023-06-26,https://gol.gg/game/stats/50348/page-game/
LEC Summer 2023,50347,Team BDS vs TH,Team BDS,0,Team Heretics,1,1,WEEK2,13.11,2023-06-26,https://gol.gg/game/stats/50347/page-game/
LEC Summer 2023,50346,MAD Lions vs Fnatic,MAD Lions,0,Fnatic,1,1,WEEK2,13.11,2023-06-25,https://gol.gg/game/stats/50346/page-game/
LEC Summer 2023,50345,G2 Esports vs SK Gaming,G2 Esports,1,SK Gaming,0,1,WEEK2,13.11,2023-06-25,https://gol.gg/game/stats/50345/page-game/
LEC Summer 2023,50344,TH vs KOI,Team Heretics,0,KOI,1,1,WEEK2,13.11,2023-06-25,https://gol.gg/game/stats/50344/page-game/
LEC Summer 2023,50343,Astralis vs VIT,Astralis,1,Team Vitality,0,1,WEEK2,13.11,2023-06-25,https://gol.gg/game/stats/50343/page-game/
LEC Summer 2023,50342,XL vs Team BDS,Excel Esports,1,Team BDS,0,1,WEEK2,13.11,2023-06-25,https://gol.gg/game/stats/50342/page-game/
LEC Summer 2023,50341,Astralis vs MAD Lions,Astralis,0,MAD Lions,1,1,WEEK2,13.11,2023-06-24,https://gol.gg/game/stats/50341/page-game/
LEC Summer 2023,50340,VIT vs G2 Esports,Team Vitality,0,G2 Esports,1,1,WEEK2,13.11,2023-06-24,https://gol.gg/game/stats/50340/page-game/
LEC Summer 2023,50339,KOI vs Fnatic,KOI,0,Fnatic,1,1,WEEK2,13.11,2023-06-24,https://gol.gg/game/stats/50339/page-game/
LEC Summer 2023,50338,XL vs TH,Excel Esports,1,Team Heretics,0,1,WEEK2,13.11,2023-06-24,https://gol.gg/game/stats/50338/page-game/
LEC Summer 2023,50337,SK Gaming vs Team BDS,SK Gaming,0,Team BDS,1,1,WEEK2,13.11,2023-06-24,https://gol.gg/game/stats/50337/page-game/
LEC Summer 2023,49939,VIT vs TH,Team Heretics,1,Team Vitality,0,1,WEEK1,13.11,2023-06-19,https://gol.gg/game/stats/49939/page-game/
LEC Summer 2023,49938,Fnatic vs G2 Esports,G2 Esports,1,Fnatic,0,1,WEEK1,13.11,2023-06-19,https://gol.gg/game/stats/49938/page-game/
LEC Summer 2023,49937,KOI vs MAD Lions,MAD Lions,1,KOI,0,1,WEEK1,13.11,2023-06-19,https://gol.gg/game/stats/49937/page-game/
LEC Summer 2023,49936,Team BDS vs Astralis,Team BDS,0,Astralis,1,1,WEEK1,13.11,2023-06-19,https://gol.gg/game/stats/49936/page-game/
LEC Summer 2023,49935,XL vs SK Gaming,Excel Esports,0,SK Gaming,1,1,WEEK1,13.11,2023-06-19,https://gol.gg/game/stats/49935/page-game/
LEC Summer 2023,49934,TH vs Astralis,Astralis,0,Team Heretics,1,1,WEEK1,13.11,2023-06-18,https://gol.gg/game/stats/49934/page-game/
LEC Summer 2023,49933,KOI vs Team BDS,Team BDS,1,KOI,0,1,WEEK1,13.11,2023-06-18,https://gol.gg/game/stats/49933/page-game/
LEC Summer 2023,49932,MAD Lions vs G2 Esports,MAD Lions,1,G2 Esports,0,1,WEEK1,13.11,2023-06-18,https://gol.gg/game/stats/49932/page-game/
LEC Summer 2023,49931,XL vs Fnatic,Fnatic,1,Excel Esports,0,1,WEEK1,13.11,2023-06-18,https://gol.gg/game/stats/49931/page-game/
LEC Summer 2023,49930,VIT vs SK Gaming,Team Vitality,1,SK Gaming,0,1,WEEK1,13.11,2023-06-18,https://gol.gg/game/stats/49930/page-game/
LEC Summer 2023,49929,Fnatic vs Astralis,Fnatic,1,Astralis,0,1,WEEK1,13.11,2023-06-17,https://gol.gg/game/stats/49929/page-game/
LEC Summer 2023,49928,G2 Esports vs Team BDS,G2 Esports,1,Team BDS,0,1,WEEK1,13.11,2023-06-17,https://gol.gg/game/stats/49928/page-game/
LEC Summer 2023,49927,KOI vs XL,KOI,1,Excel Esports,0,1,WEEK1,13.11,2023-06-17,https://gol.gg/game/stats/49927/page-game/
LEC Summer 2023,49926,TH vs SK Gaming,SK Gaming,0,Team Heretics,1,1,WEEK1,13.11,2023-06-17,https://gol.gg/game/stats/49926/page-game/
LEC Summer 2023,49925,MAD Lions vs VIT,Team Vitality,0,MAD Lions,1,1,WEEK1,13.11,2023-06-17,https://gol.gg/game/stats/49925/page-game/
LEC Summer Groups 2023,52269,Team BDS vs TH,Team Heretics,2,Team BDS,0,2,WEEK2,13.13,2023-07-23,https://gol.gg/game/stats/52269/page-summary/
LEC Summer Groups 2023,52266,SK Gaming vs Fnatic,Fnatic,2,SK Gaming,0,2,WEEK2,13.13,2023-07-23,https://gol.gg/game/stats/52266/page-summary/
LEC Summer Groups 2023,51945,KOI vs TH,Team Heretics,2,KOI,0,2,WEEK2,13.13,2023-07-22,https://gol.gg/game/stats/51945/page-summary/
LEC Summer Groups 2023,51942,Fnatic vs MAD Lions,Fnatic,2,MAD Lions,0,2,WEEK2,13.13,2023-07-22,https://gol.gg/game/stats/51942/page-summary/
LEC Summer Groups 2023,51939,G2 Esports vs Team BDS,G2 Esports,2,Team BDS,0,2,WEEK1,13.13,2023-07-17,https://gol.gg/game/stats/51939/page-summary/
LEC Summer Groups 2023,51936,SK Gaming vs XL,Excel Esports,2,SK Gaming,1,3,WEEK1,13.13,2023-07-17,https://gol.gg/game/stats/51936/page-summary/
LEC Summer Groups 2023,51176,G2 Esports vs KOI,G2 Esports,2,KOI,0,2,WEEK1,13.13,2023-07-16,https://gol.gg/game/stats/51176/page-summary/
LEC Summer Groups 2023,51173,TH vs Team BDS,Team Heretics,1,Team BDS,2,3,WEEK1,13.13,2023-07-16,https://gol.gg/game/stats/51173/page-summary/
LEC Summer Groups 2023,51170,Fnatic vs SK Gaming,SK Gaming,2,Fnatic,0,2,WEEK1,13.13,2023-07-15,https://gol.gg/game/stats/51170/page-summary/
LEC Summer Groups 2023,51167,XL vs MAD Lions,Excel Esports,2,MAD Lions,0,2,WEEK1,13.13,2023-07-15,https://gol.gg/game/stats/51167/page-summary/
LEC Summer Playoffs 2023,52565,G2 Esports vs XL,G2 Esports,3,Excel Esports,0,3,FINALS,13.13,2023-07-30,https://gol.gg/game/stats/52565/page-summary/
LEC Summer Playoffs 2023,52540,XL vs Fnatic,Excel Esports,3,Fnatic,1,4,ROUND2,13.13,2023-07-29,https://gol.gg/game/stats/52540/page-summary/
LEC Summer Playoffs 2023,52342,TH vs Fnatic,Fnatic,3,Team Heretics,1,4,ROUND1,13.13,2023-07-28,https://gol.gg/game/stats/52342/page-summary/
LEC Summer Playoffs 2023,52337,G2 Esports vs XL,G2 Esports,3,Excel Esports,2,5,ROUND1,13.13,2023-07-24,https://gol.gg/game/stats/52337/page-summary/
LPL Summer Playoffs 2023,52699,JD Gaming vs LNG Esports,JD Gaming,3,LNG Esports,2,5,FINALS,13.13,2023-08-05,https://gol.gg/game/stats/52699/page-summary/
LPL Summer Playoffs 2023,52568,BLG vs LNG Esports,LNG Esports,3,Bilibili Gaming,1,4,SEMIFINALS,13.13,2023-08-01,https://gol.gg/game/stats/52568/page-summary/
LPL Summer Playoffs 2023,52448,BLG vs JD Gaming,JD Gaming,3,Bilibili Gaming,0,3,SEMIFINALS,13.13,2023-07-30,https://gol.gg/game/stats/52448/page-summary/
LPL Summer Playoffs 2023,52443,Top Esports vs LNG Esports,Top Esports,1,LNG Esports,3,4,ROUND4,13.13,2023-07-29,https://gol.gg/game/stats/52443/page-summary/
LPL Summer Playoffs 2023,52438,JD Gaming vs LNG Esports,JD Gaming,3,LNG Esports,2,5,ROUND4,13.13,2023-07-27,https://gol.gg/game/stats/52438/page-summary/
LPL Summer Playoffs 2023,52407,BLG vs Top Esports,Bilibili Gaming,3,Top Esports,1,4,ROUND4,13.13,2023-07-26,https://gol.gg/game/stats/52407/page-summary/
LPL Summer Playoffs 2023,52402,LNG Esports vs WBG,LNG Esports,3,Weibo Gaming,2,5,ROUND3,13.13,2023-07-25,https://gol.gg/game/stats/52402/page-summary/
LPL Summer Playoffs 2023,52261,Top Esports vs EDG,Top Esports,3,Edward Gaming,2,5,ROUND3,13.13,2023-07-24,https://gol.gg/game/stats/52261/page-summary/
LPL Summer Playoffs 2023,52256,WBG vs NIP,Weibo Gaming,3,Ninjas in Pyjamas,1,4,ROUND2,13.13,2023-07-23,https://gol.gg/game/stats/52256/page-summary/
LPL Summer Playoffs 2023,52030,OMG vs EDG,OMG,2,Edward Gaming,3,5,ROUND2,13.13,2023-07-22,https://gol.gg/game/stats/52030/page-summary/
LPL Summer Playoffs 2023,51964,RNG vs NIP,Royal Never Give Up,1,Ninjas in Pyjamas,3,4,ROUND1,13.13,2023-07-21,https://gol.gg/game/stats/51964/page-summary/
LPL Summer Playoffs 2023,51959,EDG vs Team WE,Edward Gaming,3,Team WE,1,4,ROUND1,13.13,2023-07-20,https://gol.gg/game/stats/51959/page-summary/
LCK Summer 2023,52600,KT Rolster vs LSB,KT Rolster,2,Liiv SANDBOX,0,2,WEEK9,13.14,2023-08-06,https://gol.gg/game/stats/52600/page-summary/
LCK Summer 2023,52597,DRX vs KDF,DRX,2,Kwangdong Freecs,0,2,WEEK9,13.14,2023-08-06,https://gol.gg/game/stats/52597/page-summary/
LCK Summer 2023,52594,BRION vs GEN,BRION,2,Gen.G eSports,0,2,WEEK9,13.14,2023-08-05,https://gol.gg/game/stats/52594/page-summary/
LCK Summer 2023,52591,Dplus KIA vs HLE,Dplus KIA,0,Hanwha Life eSports,2,2,WEEK9,13.14,2023-08-05,https://gol.gg/game/stats/52591/page-summary/
LCK Summer 2023,52588,NS vs KT Rolster,Nongshim RedForce,1,KT Rolster,2,3,WEEK9,13.14,2023-08-04,https://gol.gg/game/stats/52588/page-summary/
